,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
932,bottlenecks/Clean clothes/Tops/polos72.jpg.txt,8.74984398251399E-05,0.000014635,7.00916716596112E-05,0.0022879667,0.0003280086,0.0027603304,9.863077866612E-05,0.0010816704,0.0009864062,6.16523830103688E-05,0.0149037726,0.939496994,0.0118916659,0.0227949116,0.0028625915,0.0002731086,0.0066956664,0.000104282,0.0057023419,2.52757945418125E-05,0.0008758446,0.0015420357,0.0006666253,0.0001265302,2.5167602871079E-05,8.77035654411884E-06,3.84105578632443E-06,0.0029168075,2.46018116740743E-05,1.91428171092412E-05,0.0002758008,0.0010025877,0.9799846411,0.0024558199,0.0014943498,0.0237465389,0.0179035291,2.25515304919099E-05,0.9543771744,0.0177751686,0.0485163592,0.0047976072,0.0927202702,0.1356705725,0.0534706339,0.0025369134,0.0030994939,0.9408929348,0.1077309325,0.1797846258,0.0007841279,0.3989566565,0.1426502913,0.9793354869,0.0206644703,0.0020452072,0.0009063062,0.0057429997,0.0055783275,0.0046772342,0.0801028535,0.0054759467,0.0040214714,0.0018821926,0.0335502736,0.9645676017
933,bottlenecks/Clean clothes/Tops/graphictshirts1429.jpg.txt,0.0123567404,0.004664503,0.0193836764,0.0038447543,0.0111550828,0.0040557762,0.0601349622,0.0065719089,0.0020695368,0.001238278,0.0118954238,0.0062883031,0.1241722926,0.7245562077,0.0067876666,0.0008249559,0.1755778193,0.001856926,0.0290040262,0.0016409708,0.0302329045,0.005552731,0.0076452568,0.0021513987,0.0123610739,0.0046751457,0.0022024342,0.1115789339,0.014025216,0.0003954936,0.497713685,0.0668467879,0.0365391411,0.9823654294,0.0079086609,0.0010400752,1.44857167470036E-05,0.0005258975,0.0081453808,0.8554648757,0.1077500507,0.9162937403,0.003365336,0.0075941556,0.0520586632,0.027605677,0.0254966244,0.8948390484,0.0412704311,0.0230792575,0.0084366193,0.1019978076,0.2164715081,0.9877533317,0.0122466031,0.0008945104,0.0003227219,0.0023575129,0.0015563004,0.0011413787,0.0048134103,0.0239795689,0.0014648471,0.000389674,0.0075998516,0.9920104742
934,bottlenecks/Clean clothes/Tops/printedshirts189.jpg.txt,0.0062115937,9.68712993199006E-05,0.4437774122,0.0034830458,0.0922402367,0.0272915512,0.3481123149,0.0019907062,0.0243719593,0.0030929495,4.95342392241582E-05,0.0064890911,0.0008904076,0.0417332388,0.0001689412,0.00000021,0.0484935939,3.78718214051332E-05,0.0068392893,0.0002057682,0.001550811,0.0049609295,0.0022609318,0.0006468171,0.0002423562,3.87746549677104E-05,1.31335627884255E-05,0.0069811828,0.0001477148,0.0025719102,0.000418358,0.00038563,0.9242049456,0.0024791139,0.0025111993,0.6877587438,0.2792967856,5.66263543078094E-06,0.0279484373,0.3226159513,0.1074233502,0.0836648196,0.292119652,0.1529440284,0.1315156072,0.0070847389,0.0055209687,0.8558786511,0.1665997356,0.0668685064,0.0014163589,0.2473055422,0.1408552378,0.9679159522,0.0320841037,0.0024596201,0.0028197553,0.0100387735,0.003652063,0.0056766514,0.0389006883,0.0018208054,0.0002724085,0.0971423462,0.0090488223,0.8938088417
935,bottlenecks/Clean clothes/Tops/polos52.jpg.txt,0.0360937156,0.0005017921,1.59593801072333E-05,2.57905344369647E-06,0.0012532265,0.6438136101,0.0014110737,0.0562914386,0.00203811,3.14903076059636E-07,0.2157171816,0.0075138542,0.0009138492,0.0338204876,0.0004178595,0.0001949754,0.0219244901,0.0001071509,0.0388300605,2.42868554778397E-06,0.0022254281,0.0091969846,0.0158481635,0.0023714246,0.0001182714,6.2932863329479E-06,0.000008317,0.0416420512,0.000011797,0.0019471714,0.0011678835,0.011640544,0.8529515862,0.046592664,0.0002682278,0.086821571,0.0019512081,9.16418212000281E-05,0.8642747402,0.0076620709,0.1934190392,0.0250898935,0.002529257,0.0182174537,0.0022773114,0.0079892725,0.013843352,0.9758899808,0.2764234245,0.414396137,0.0001912161,0.3005818725,0.0267685,0.965062499,0.0349374749,0.0009545912,0.000182606,0.0043374058,0.0064715235,0.0017961945,0.0091178101,0.0026742304,0.0022447598,0.0003359174,0.0020295852,0.9976345301
936,bottlenecks/Clean clothes/Tops/longsleevetshirts49.jpg.txt,0.000020864,1.96301753021544E-05,0.2730182409,0.000473465,0.6529286504,0.0012178813,0.0104850698,0.0006516587,0.0366758704,0.015533451,0.000035629,6.48263958282769E-05,0.0001763025,0.0081896139,0.0005028659,6.00614839640912E-06,0.1691341847,0.0007629199,0.0616737045,0.0006471187,0.0382540673,0.0048189336,0.0018412697,0.0005236909,0.0002775165,0.0014608213,0.0001509361,0.0048081735,0.0193399787,0.0033753281,0.0005477651,0.0040222094,0.6883614659,0.1066627502,0.8402010202,5.75614758417942E-05,0.0009188294,4.79774780615117E-06,0.0521550141,0.0637010038,0.1046738997,0.8336780071,0.0083825663,0.1527023166,0.0603073575,0.1802379489,0.1329787523,0.6264759302,0.0765974224,0.0116976444,0.002313534,0.0428754464,0.4880843461,0.9301398993,0.0698601529,0.0006116565,0.0002866206,0.0080649666,0.0031498098,0.0018768348,0.002724984,0.0004619076,0.0005604853,0.0092183305,0.0072234706,0.9835582376
937,bottlenecks/Clean clothes/Tops/graphictshirts623.jpg.txt,0.0056325858,6.70873560011387E-05,0.5214802623,0.0007646262,0.1120883524,0.0650459602,0.2365580499,0.0024729653,0.0013481794,0.0011163079,5.06705218867864E-05,0.0019739678,0.0005994115,0.050318107,0.0004809154,0.000002545,0.6370692849,0.0009997519,0.2012711316,0.0004536694,0.0309953652,0.0023011917,0.0008778028,0.0009704687,0.0009995574,0.0003064545,0.0024659664,0.0124637336,0.007184017,0.0079505267,0.0107307276,0.0020987308,0.0808615237,0.8808474541,0.0087731285,0.0007803015,9.76456140051596E-05,0.0009482789,0.1085532233,0.0138367247,0.0458730869,0.6586631536,0.0008188976,0.3158941269,0.0557040796,0.0160743538,0.0029483198,0.9252732992,0.2670235336,0.0032385204,0.0006182335,0.0916800573,0.128006354,0.9758070111,0.0241929367,0.0015749362,0.0087516373,0.4430118203,0.0028649562,0.0288137905,0.1644673496,0.0283112228,0.0001916468,0.0008083571,0.0011204449,0.9980712533
938,bottlenecks/Clean clothes/Tops/polos86.jpg.txt,0.0006469269,5.08272605657112E-05,1.78778154804604E-05,1.32712784761679E-05,0.0003392072,0.8140211701,0.0037275816,0.025836179,0.1152600124,4.11046676163096E-06,0.0151169188,0.0137929162,0.0012115127,0.0078977048,0.0001760891,0.0018876852,0.0114882356,0.0001817653,0.0150778024,3.19754599331645E-06,0.0009440915,0.0011353781,0.0006559468,0.000166308,9.99691110337153E-06,1.14100821519969E-05,2.03497511392925E-05,0.0007635897,2.37936183111742E-06,0.0002045467,4.18476229242515E-05,0.0008261351,0.9684670568,0.0266551282,0.0037988916,0.2816898227,0.0965048522,6.40429207123816E-05,0.5912872553,0.0078491019,0.0707391053,0.0233660862,0.004239378,0.0048089791,0.0276371203,0.0029903648,0.0078865001,0.9614860415,0.1907166392,0.2325256467,0.0004995562,0.1018151492,0.029892046,0.947822392,0.0521776304,0.0005636743,0.0006391399,0.0110415379,0.0085557774,0.0033935644,0.008785544,0.007418626,0.0098828366,0.0140039921,0.0054679997,0.980527997
939,bottlenecks/Clean clothes/Tops/solidtshirts207.jpg.txt,0.0010615811,0.000058383,0.0001354988,3.63142244168557E-05,0.0022278547,0.2054638416,0.013820149,0.7677099109,0.0023100364,8.1686192743291E-07,0.0001405626,0.0001234908,0.00021692,0.0065824394,6.9252768298611E-05,4.30546788265929E-05,0.0206606574,0.0006125498,0.0186987724,0.0002212626,0.0076085217,0.0191952158,0.0028902055,0.0002582139,0.0005541341,0.0008094036,0.0001351535,0.001878391,0.0013991002,0.0022584631,0.0013107581,0.0073827351,0.9141265154,0.9645915627,0.0146098938,0.0001833994,0.00003729,0.002719064,0.01785882,0.055723615,0.0943607911,0.8832107186,0.0056958902,0.0165245645,0.0496167503,0.0347922221,0.0295126867,0.8860782981,0.4082207084,0.0320756659,0.002677469,0.0493398868,0.2493322492,0.9692955017,0.0307044685,0.0006693077,0.0003193034,0.0035510173,0.0043730983,0.0007473838,0.0003620431,0.0010109546,0.0010137507,0.000101541,0.0029407544,0.9969576597
940,bottlenecks/Clean clothes/Tops/graphictshirts1342.jpg.txt,0.9601178169,0.0001628229,0.0023343612,0.0005649274,0.0291725472,0.0028465898,0.0019428575,0.0006417676,0.0001385132,0.0003106524,0.0002471207,0.0001218348,4.1430233977735E-05,0.0013460091,9.14919110073242E-06,1.70961914136569E-06,0.0809058994,0.0050285058,0.4886719882,0.0017287929,0.270539254,0.0220654346,0.0380203538,0.0034195548,0.0057415948,0.011164316,0.0003062673,0.0116743343,0.0062549976,0.014655916,0.0070760893,0.0022623183,0.0304844379,0.9971043468,0.0015138027,9.64603386819363E-05,1.37908307351609E-06,9.93393041426316E-05,0.0011845633,0.0130550219,0.8151167035,0.9521721601,0.0017952655,0.0206153318,0.0689196065,0.0166989807,0.0197893847,0.8945919871,0.2666606009,0.0011262691,0.0212668218,0.0121559845,0.371837467,0.9885315895,0.0114684124,0.0020281069,0.0006738728,0.0284579545,0.0018055318,0.0005672332,0.047622256,0.0014738321,0.0001982016,0.0008568998,0.0131380903,0.9860050082
941,bottlenecks/Clean clothes/Tops/graphictshirts220.jpg.txt,0.0028126489,0.001644087,0.0103925746,0.0004276784,0.9686290026,0.0003694885,0.0005650019,0.0006831752,0.0020321058,0.0038102714,6.5969506977126E-05,4.18702729803044E-05,0.0021672207,0.0059345132,0.0002277039,0.0001966618,0.1269225478,0.0041731913,0.6997897625,0.0052781557,0.041955322,0.0047609368,0.0020799984,0.0007203243,0.0062784343,0.0444465466,0.0014627863,0.0071510486,0.0014160299,0.001019683,0.0010484594,0.0095965592,0.041900143,0.9985129237,0.0009347761,7.33386114006862E-05,2.27681709930039E-07,0.000263701,0.0002150636,0.2266177088,0.923233211,0.9221422076,0.0013487352,0.0059170937,0.0634864196,0.1281622052,0.1753996462,0.6329517365,0.2293291241,0.0060327705,0.0114358189,0.0304841567,0.2621863782,0.9483652115,0.0516347699,0.000506161,0.0010424575,0.0015950585,0.0025936065,0.0006754507,0.0053701811,0.005477339,0.0011717511,0.0024919473,0.0005485704,0.9969595671
942,bottlenecks/Clean clothes/Tops/stripedtshirts8.jpg.txt,0.000475353,1.64481316460297E-05,0.0008628999,0.0019217512,0.9911267161,0.0002996996,0.000064058,1.37487477331888E-05,5.99562699790113E-05,0.0031987568,3.06266410916578E-05,0.0008812795,9.1227309894748E-05,0.0008973937,6.01872561674099E-05,1.08528517728246E-07,0.0550274365,7.80409463914111E-05,0.1679888815,0.0036061709,0.0239510108,0.0023825972,0.0011768329,0.0007922492,0.0013925374,0.0037326554,0.0019123174,0.0045930315,0.0063142921,0.0089381011,0.0124948733,0.0002669007,0.7053520679,0.9812169075,0.008454049,0.0001863909,2.20676411117893E-05,0.0007808367,0.0093397256,0.0595081262,0.0061340099,0.8845514059,0.0014762324,0.0203872733,0.1690757871,0.0317209885,0.0327994749,0.7664037347,0.148394838,0.0030117962,0.0084438259,0.0699762031,0.3065226674,0.9738461971,0.026153747,0.001295681,0.0269644931,0.1835089624,0.0038962138,0.0031454156,0.0821425244,0.0037894263,0.0008172469,0.0056257676,0.0131930532,0.9811812639
943,bottlenecks/Clean clothes/Tops/graphictshirts942.jpg.txt,0.6537107229,0.0031200787,0.0032891678,0.0001884182,0.1201160848,0.1196021736,0.0671939552,0.0124707613,1.01728448953509E-06,0.0054985788,0.0008611589,0.0117835021,1.39634785227827E-05,0.0015917273,0.000408501,0.0001502132,0.0279897228,0.0018300514,0.026531592,0.0008456614,0.0118816057,0.0287550911,0.003518888,0.006601112,0.2174535692,0.0009087863,0.0189242046,0.1363294125,0.0006154905,0.3401323855,0.0872340053,0.0567510426,0.0336974561,0.9991631508,4.27155373472488E-06,7.06059745425591E-06,7.00817039955837E-08,0.000497165,0.0003282788,0.0920625702,0.6206828356,0.9772955775,0.0015618728,0.3122932017,0.0956689864,0.0564402379,0.0043500545,0.8435406685,0.1179236621,0.0090878541,0.0037569338,0.4388254285,0.1859094501,0.9298169017,0.0701831579,0.0005061605,8.5523774032481E-05,0.028578084,0.0011423354,0.0017988364,0.0005961685,0.0239563305,0.0001457869,0.001850354,1.4033522347745E-05,0.9981355667
944,bottlenecks/Clean clothes/Tops/polos204.jpg.txt,0.0007381769,5.35834078618791E-05,0.0004461566,0.0001765599,0.0048040524,0.218028605,0.1185952723,0.0151727255,0.0618002228,0.0055684629,0.0001930798,0.0112974569,0.0005220837,0.5618890524,0.0006837366,3.07282571156975E-05,0.1239242777,0.000021843,0.0303557441,8.46673137857579E-05,0.0012894776,0.0053295479,0.0028221889,0.0004854031,0.0002300724,2.42736077780137E-05,0.0002861506,0.0229497589,0.0001827473,0.0005441009,0.0004621108,0.0205633994,0.7904441953,0.0090382472,0.000080445,0.0001336397,3.52892766386503E-06,2.65822800429305E-05,0.9907175899,0.0297490619,0.1287301481,0.0076445499,0.1700201184,0.0387767516,0.0665119514,0.0101998802,0.0009133244,0.9223748446,0.3663192093,0.0474662147,0.001217756,0.2979119718,0.3801909983,0.9475723505,0.0524276346,0.0009448125,0.0003744058,0.0030337207,0.0059987004,0.0016198348,0.0027230822,0.0019674872,0.000216005,0.003612211,0.0006731089,0.9957146049
945,bottlenecks/Clean clothes/Tops/graphictshirts1605.jpg.txt,0.0017993113,7.36575821065344E-05,0.7835383415,0.0103830779,0.1359654516,0.0032916497,0.0071951384,0.0006730643,0.0015316996,0.0449923947,1.67747984960442E-05,0.0016853325,0.0002203787,0.0083067389,0.0003117849,1.51578324221191E-05,0.1147006974,0.0007289756,0.0855990276,0.0063832481,0.0069024116,0.0022530477,0.0082881246,0.0014944946,0.0183095429,0.0004117342,0.0019778379,0.0228414219,0.0003899693,0.0020821791,0.002457903,0.0025651036,0.7226142883,0.9974338412,0.0008099862,0.0001042186,3.69225608665147E-06,2.25364456127863E-05,0.001625877,0.0433378965,0.0888331756,0.7632453442,0.0029441952,0.0597245619,0.0945104882,0.0949857756,0.0285500512,0.781953752,0.1411958188,0.0045984099,0.0024272904,0.0323064029,0.2118263394,0.9747464061,0.0252535827,0.0002928238,0.0005002968,0.0064657498,0.0028460613,0.0002408361,0.0008406478,0.0025766459,0.000088792,0.0002860276,0.000307247,0.9994066954
946,bottlenecks/Clean clothes/Tops/shortsleeveshirts125.jpg.txt,0.0238784458,0.0017637438,0.2220027149,0.0001806251,0.6461932659,0.0149354553,0.0340032987,0.0011311906,0.0021503598,0.0124489432,0.0006086483,0.0080485335,0.0012867157,0.0307972133,0.0005523866,1.85117314686067E-05,0.0346976593,0.0006548057,0.0304858424,0.0014108925,0.0099351695,0.0162529778,0.0019775024,0.0014902676,0.0005057882,0.0017584916,7.14258203515783E-05,0.001794338,0.0005547627,0.0005663024,0.0005156596,0.0003994068,0.896928668,0.4671043754,0.0460938774,0.3819204569,0.0538907908,0.0008249357,0.0501655452,0.073507987,0.0536307395,0.5688086748,0.0461974479,0.0451859049,0.2300223112,0.0508716181,0.0437096059,0.675396502,0.1179047227,0.0138238929,0.0006621841,0.3213753998,0.1274561137,0.7513585091,0.2486415207,0.0012505667,0.0015804644,0.0091864429,0.0073578283,0.0051004523,0.1752531677,0.0627367124,0.0010512923,0.0040658847,0.0035315051,0.9924026728
947,bottlenecks/Clean clothes/Tops/longsleevetshirts147.jpg.txt,0.1068804637,0.0103580598,0.126663968,3.05271314573474E-05,0.6279947162,0.0449648723,0.0494251549,0.0099041862,0.0035937559,0.0001191599,0.0002993944,0.0001509072,9.78434545686469E-05,0.0194471609,3.99073396692984E-05,2.99217263091123E-05,0.6339043975,0.0040774094,0.0957297161,6.48608984192833E-05,0.0332079753,0.0051509477,0.000310084,0.0032989273,0.0006972593,0.0036146038,0.000582373,0.1063194424,6.32202936685644E-05,0.0006755362,0.0018512154,0.0002185912,0.1102334037,0.1628388166,0.8296983838,0.0003095932,7.78128232923336E-05,0.0004429721,0.0066325022,0.0067086276,0.0424053483,0.9864502549,0.0018571969,0.0065090777,0.1116407588,0.0402619094,0.0501116365,0.7979857326,0.1589520127,0.0459719412,0.0001029738,0.0594297275,0.0205119643,0.9434933662,0.056506604,0.0002478914,0.0003116511,0.91517663,0.0343723781,0.0003418193,0.0089660576,0.0017039655,0.0019271916,0.0001465522,0.030431781,0.9694216251
948,bottlenecks/Clean clothes/Tops/solidtshirts546.jpg.txt,0.0161087718,0.0003704884,0.0786824152,0.002748589,0.7356651425,0.0307146031,0.0577150211,0.0013079756,0.0158328544,0.0095603094,0.0006976801,0.0007192093,0.0016051654,0.0480743013,0.0001903041,7.18311912351055E-06,0.2900187969,0.0056626471,0.1798529774,0.011909063,0.0719991401,0.0528296493,0.016891297,0.0071512423,0.0132240858,0.0014397377,0.0016676422,0.0223157834,0.014395956,0.0071952436,0.0377383679,0.0130667817,0.2526416183,0.9752392173,0.0066455924,0.000218202,0.0000039,0.000104365,0.0177886132,0.0399727523,0.3434358239,0.8028978109,0.0031303924,0.4225156903,0.0343963206,0.0276614241,0.0336429477,0.9042993188,0.2410497963,0.0020747671,0.0061514028,0.116450958,0.1619023085,0.9628034234,0.0371965952,0.0022418492,0.0027838699,0.0176329296,0.0005947562,0.001920461,0.0151115051,0.0023295395,0.0001713324,0.0107251573,0.0200334117,0.9692413807
949,bottlenecks/Clean clothes/Tops/graphictshirts180.jpg.txt,0.0017299308,2.2203239495866E-05,0.9110407233,4.1196162783308E-05,0.0247390419,6.61625890643336E-05,0.0593687482,0.0001994231,0.0015988568,0.0005733198,8.88187605596613E-06,1.28902129290509E-05,2.88097380689578E-05,0.0005061499,6.23130617896095E-05,0.000001264,0.4007095993,0.0234770067,0.0704719722,0.0011475037,0.0091713443,0.0079841157,0.0012910297,0.0058472343,0.0095841372,0.0500887223,0.0045938208,0.2235744894,0.0011231733,0.0015105302,0.0549745671,0.017438313,0.1170123965,0.8923629522,0.0744515657,0.0003214276,4.18492199969478E-05,6.04705346631818E-05,0.0327616706,0.1194028482,0.7882087827,0.9051574469,0.0017835983,0.0620234273,0.6290701032,0.018922247,0.016763255,0.3352443278,0.0657869577,0.0130700637,0.0014354528,0.189496845,0.2970698774,0.9477749467,0.0522250459,0.0010528975,0.0003455619,0.0049822535,0.0013656905,0.0015194628,0.0031212529,0.0165427793,0.0010679333,0.0112028308,0.0019959849,0.9868011475
950,bottlenecks/Clean clothes/Tops/graphictshirts1627.jpg.txt,0.8530364633,0.002653379,0.0155317998,0.0001054117,0.0953698307,0.0114185354,0.006104562,0.0104295854,0.0003851316,0.0006071858,0.000043437,0.0001809619,0.0011801954,0.0025746387,0.0001032192,0.0002756562,0.2274863571,0.0023424488,0.5708653331,0.0004323749,0.0128554134,0.0175938699,0.0086042527,0.0008486409,0.0060080895,0.0054240059,0.0033977022,0.0495601632,0.001463928,0.0080665294,0.0023265174,0.0157715827,0.0669527873,0.9872102737,0.0117558958,1.96849032363389E-05,4.84326574223815E-06,0.0003905792,0.0006188285,0.1485654414,0.4242478609,0.8870890141,0.0145728793,0.3348850012,0.0674855262,0.081233874,0.2527607083,0.5985199213,0.5343020558,0.0037468069,0.0041359649,0.0757097751,0.6273563504,0.6888285279,0.3111715019,0.0008252834,0.0007410287,0.0088896034,0.0047638239,0.008514205,0.0016878325,0.0018616786,0.0004760662,0.0081998147,0.0044692643,0.9873308539
951,bottlenecks/Clean clothes/Tops/plainshirts235.jpg.txt,0.0104190875,0.0008128455,0.0234550685,0.0023324878,0.3616726696,0.3426142633,0.171468854,0.020571975,0.0052870498,0.0021154745,0.0073557026,0.0047352873,0.0042239605,0.0420657992,0.0008021108,6.73738613841124E-05,0.0025529307,3.48571411450393E-05,0.001748962,3.5536566429073E-05,0.000212487,0.0008835559,0.0004764263,5.38326312380377E-05,2.16854805330513E-05,5.34157406946179E-05,4.55764256912516E-06,0.0012113226,1.30987073134747E-05,2.59476364590228E-05,3.58583492925391E-05,3.23216299875639E-05,0.9926032424,2.96807911581709E-07,1.63174245244591E-05,0.0069402088,0.993037045,1.20046983465016E-09,6.17240402789321E-06,0.0804682225,0.0866003633,0.1224877536,0.2203547657,0.1610331386,0.0287137851,0.0045721065,0.0213614851,0.9453526139,0.1591326743,0.1857694536,0.0015057923,0.3312942088,0.0632114187,0.848964572,0.1510354578,0.0018685145,0.0026296084,0.0170009304,0.0296635367,0.0298471674,0.0425061025,0.0103958659,0.001951058,0.1680919528,0.0051236385,0.8267844319
952,bottlenecks/Clean clothes/Tops/solidtshirts193.jpg.txt,0.0004330404,0.000042868,0.920171082,0.0042793192,0.0043093795,0.0014309557,0.04272715,0.0009905666,0.0043406608,0.000525386,0.0001505882,0.0008164264,0.0053490316,0.0141033623,9.6864634542726E-05,0.0002332676,0.1966713816,0.0011934695,0.0441449881,0.0023308776,0.041593004,0.0080093555,0.0107668769,0.0030648685,0.0049566636,0.0032774357,0.002071975,0.0105958693,0.0056124483,0.0062824441,0.0043537724,0.0159812141,0.639093399,0.937043786,0.0452166013,0.0005469716,4.22388075094204E-05,9.30458481889218E-05,0.0170573257,0.0476506837,0.1312475502,0.664088726,0.0142076705,0.0309844501,0.1291407347,0.0352996252,0.0270856153,0.8084740043,0.0796961263,0.0074678995,0.0161427669,0.0146511011,0.3123885691,0.9912824631,0.0087175639,0.0060024033,0.0009525385,0.0092261145,0.0182815436,0.002174811,0.0072788824,0.0019294407,0.0010481752,0.0002067248,0.0422747396,0.957518518
953,bottlenecks/Clean clothes/Tops/solidtshirts142.jpg.txt,0.0010292385,0.0063977637,0.0075333491,0.0061240555,0.005004948,0.0142273977,0.0079181967,0.0178737007,0.0025808709,0.0064765378,0.0271914173,0.2955240905,0.0158064347,0.0297744069,0.5523434281,0.0041940915,0.1710961908,0.0004809242,0.0942726284,0.0009787286,0.0387586877,0.0157948565,0.0166220907,0.0014031678,0.0028513731,0.0001737538,0.0016509157,0.1114040911,0.0148492744,0.0153560992,0.0552237555,0.0457445681,0.4133388996,0.7154684067,0.0432093218,0.0012644626,1.16488754429156E-05,0.001656928,0.2383891791,0.0700143799,0.1059361771,0.5765615702,0.0223341435,0.2591099739,0.040716283,0.0965694338,0.0052251308,0.8574891686,0.1172715724,0.0149695911,0.0056698062,0.0492425263,0.4091860652,0.9724267125,0.0275732744,0.0011086484,0.00158704,0.0358419195,0.0036310533,0.0030722311,0.0067943716,0.0007579706,0.0005570751,0.0005384051,0.0039963759,0.995465219
