,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
173,bottlenecks/Clean clothes/Bottoms/pants490.jpg.txt,0.0063798809,0.0055279913,0.0236672536,0.0007269392,0.8361654878,0.0124455644,0.0161182359,0.0077030361,0.0016614954,0.0013368161,0.0001470545,0.0004779324,0.0105185146,0.0767926276,0.000218345,0.0001128374,0.0023228538,5.27245447301539E-06,0.0009232591,0.000005757,0.0008115071,0.0001673729,0.0005276942,1.57370095621445E-07,7.07876506567118E-06,0.000011196,0.000053145,0.0031592913,4.4960256673221E-07,2.80459090618024E-07,2.79697851510718E-05,3.31182462787183E-07,0.99197644,0.9955216646,0.0044783605,0.3814089894,0.3387873173,0.2798037231,0.0135347396,0.003851108,0.0114117414,0.0010501047,0.0006800917,0.0020046006,0.0011391618,0.0166456811,0.0013176008,0.0012410767,0.0002464461,0.0002892354,0.1518215239,0.1465052068,0.205059424,0.496324569,0.8886271119,0.1046287492,0.0061283489,0.0006157365
174,bottlenecks/Clean clothes/Bottoms/shorts71.jpg.txt,0.8408985734,0.0537175685,0.0420513637,0.0138337426,0.0063618436,0.0065051676,0.0056158649,0.0054683904,0.0001039116,0.0072444752,0.0062293648,0.0066594398,0.0018666879,0.0009156227,1.65595374710392E-05,0.002511393,0.0457724556,3.41862630648393E-07,0.8498553634,0.0001548461,0.0152135435,0.0004945074,1.13899186544586E-05,4.83063402612061E-08,3.25444198097102E-05,5.03987612319179E-05,0.0126864631,0.0008018251,1.56769260684086E-06,4.74177359137684E-05,0.0059179966,1.13554297058727E-05,0.068947956,0.0004082379,0.9995917678,0.4746370614,0.4080964923,0.1172664389,0.0177731887,0.0093983244,0.2560792565,0.0255767684,0.0136231557,0.0699808225,0.0191852059,0.0235455912,0.0138216512,0.0001455777,0.0003188544,0.096156247,0.0005277965,0.040931344,8.66828486323357E-05,0.8622979522,0.1933974922,0.727381587,0.0774269402,0.0017939879
175,bottlenecks/Clean clothes/Bottoms/pants50.jpg.txt,0.00052132,0.0266739912,0.7266697884,0.0245850347,0.0912170932,0.0033985483,0.0694034025,0.0025074598,0.0032771758,0.0162806716,0.0003175134,0.0001034909,0.0304166283,0.00430761,0.000214683,0.0001055745,0.0036018174,8.17021555121755E-06,0.0011699384,1.2926537237945E-05,0.0212744474,0.0005238822,0.0007670537,5.2105942813796E-06,5.59037871425971E-05,4.24653226218652E-05,0.0002069854,0.0041091586,1.19346332212444E-05,2.86042495645233E-06,0.0004037766,2.51019287134113E-06,0.9678009152,0.9971830845,0.002816905,0.49491328,0.3905777931,0.114508912,0.1119592413,0.0121841431,0.0021161314,0.047952842,0.0039720889,0.002906319,0.0076648267,0.0187320374,0.002384227,0.0007085465,0.0005999185,0.0383281596,0.0309640821,0.0123791909,0.7122581601,0.2060703188,0.0126898522,0.2755821943,0.703486383,0.0082415873
176,bottlenecks/Clean clothes/Bottoms/jeans132.jpg.txt,0.0004494553,0.0018944155,0.7695499659,0.0040812083,0.1674615145,0.001734755,0.033083383,0.0082450733,0.0034505038,0.0018372234,7.0589003371424E-06,1.08491585706361E-05,0.0031502806,0.0043887859,9.83938953140751E-05,0.0005570384,0.0082028806,3.20945673593087E-06,0.0251657609,1.01597897810279E-05,0.0054263794,0.0002158197,7.60320544941351E-05,6.8416215981415E-07,1.88875419553369E-05,5.38928225068958E-06,5.17299340572208E-05,0.0020808701,6.63646414977848E-06,2.05979586098692E-06,0.0003536757,1.13577834781609E-05,0.9583684802,0.998881042,0.0011189049,0.5029027462,0.3359473348,0.1611499637,0.0840679631,0.0069016414,0.0023509827,0.0054219551,0.0014751357,0.00142673,0.0104690669,0.0061318125,0.0014871717,0.0004311228,0.0006278292,0.0086861979,0.117338635,0.0862705186,0.3212043047,0.4665003419,0.1124835014,0.5756847262,0.2887178957,0.0231138598
177,bottlenecks/Clean clothes/Bottoms/shorts249.jpg.txt,0.0009885662,0.01207917,0.9169865847,0.0089126797,0.0018093761,0.0068925405,0.0068102456,0.0050098696,0.0003346291,0.0020233095,0.0010617952,0.0315575525,0.0025483486,0.00110121,0.0013658851,0.0005182452,0.0045938012,2.63744652784226E-07,0.0028615226,9.37013683142141E-05,0.0091347573,0.0006259442,8.93191099748947E-05,3.52366846811947E-08,7.14677662472241E-05,2.71484132099431E-05,0.0008835495,0.0015741927,0.000000403,0.000007572,0.0002926952,8.88267550180899E-07,0.9797427058,0.0008039243,0.9991961122,0.6595550179,0.2768716216,0.0635733679,0.1907506734,0.0052955565,0.1824654192,0.0025853489,0.0002735531,0.0021622172,0.0054601631,0.0031558718,0.0144641902,0.0022894465,0.0011203341,0.0024097867,0.0046384032,0.5812897682,0.0068721599,0.4047898352,0.0140640317,0.8557420373,0.1193219125,0.0108720763
178,bottlenecks/Clean clothes/Bottoms/pants438.jpg.txt,5.28488708368968E-05,0.0003881138,0.0432214476,0.0006334971,0.5117572546,0.0848578513,0.3341115117,0.0069971671,0.0018647877,0.0033131554,3.2306468256138E-06,8.69831637828611E-06,6.21976505499333E-05,0.0121994158,8.18074186099693E-05,0.0004469404,0.0009993585,6.89639200572856E-05,0.0100273471,8.68293682287913E-06,0.0035388158,0.0005295427,0.0002415346,2.91133892460493E-06,2.79924261121778E-05,2.34109284065198E-05,4.17314295191318E-05,0.0007631991,0.000007654,1.10393739305437E-05,0.000277139,5.90746640227735E-05,0.9833715558,0.9969431758,0.0030567599,0.825812161,0.1194096506,0.0547782741,0.064666003,0.0275441688,0.0847305432,0.0143944668,0.0023719717,0.00349373,0.0124609387,0.0077388762,0.0009648289,0.0022014901,0.0011511189,0.009462337,0.1496906579,0.0090794098,0.2291047871,0.6026628017,0.0354383476,0.8245670795,0.1327626556,0.0072318176
179,bottlenecks/Clean clothes/Bottoms/shorts377.jpg.txt,0.0049971878,0.0186955333,0.7293892503,0.005899441,0.0852070898,0.0031841369,0.0144913187,0.0061134812,0.0013847025,0.0743165687,0.0007102555,4.43014141637832E-05,0.0003386451,0.055135712,4.01083343604114E-06,8.82705717231147E-05,5.62508757866453E-05,1.07258621540041E-07,0.0007604972,1.35778418552945E-06,0.0005611556,2.80927179119317E-05,9.01825933397049E-06,1.6835426386308E-09,1.00659167401318E-06,2.65181597569608E-06,2.30937675951282E-05,0.000061299,2.54002703314882E-08,1.10815401299647E-08,0.000080562,6.34386694287059E-08,0.9984147549,0.0060919118,0.9939080477,0.7578397989,0.1348281652,0.1073321104,0.0106405718,0.0284991972,0.0020760195,0.0069024027,0.000898848,0.0001460821,0.0015807947,0.0050250776,0.0014117453,0.0015640915,0.0001731899,0.0492858626,0.0044086357,0.5929346085,0.0019775694,0.3513932824,0.0088509033,0.5461249948,0.4404452741,0.0045788251
180,bottlenecks/Clean clothes/Bottoms/shorts88.jpg.txt,0.0014095294,0.0033693491,0.3274572194,0.0035481385,0.4981171787,0.0114095751,0.1001189351,0.0238704812,0.0009678771,0.0040056338,0.0002511968,0.0003467931,0.0009873923,0.0222052839,0.000048954,0.0018864375,0.002015749,5.07450693021383E-07,0.0003266027,9.56562435021624E-05,0.0025742056,0.000128279,1.12158222691505E-05,9.41148581290463E-09,1.82923292868509E-06,7.22792492524604E-07,5.93812874285504E-05,0.0003763229,2.15440422834945E-07,1.0451390153321E-06,0.0004438102,2.75492340051642E-07,0.9939641356,0.0088793924,0.9911206365,0.5997889042,0.1072543561,0.2929567695,0.0372990258,0.0066534611,0.0175156854,0.000563174,0.000388146,0.002675178,0.0016082888,0.0030927469,0.0012950129,0.0017268807,0.0001465795,0.0019566782,0.0207819939,0.6029701233,0.0033714287,0.3709197938,0.023246672,0.9139149785,0.0559023544,0.0069359983
181,bottlenecks/Clean clothes/Bottoms/pants186.jpg.txt,0.0003333356,0.0029358771,0.8069725037,0.0133034,0.1052141711,0.0010280629,0.0220079813,0.0092513226,0.0019298859,0.0250862408,4.59694638266228E-05,1.29682257465902E-05,0.0071692411,0.0041962587,2.24365066969767E-05,0.0004904686,0.0004779841,8.46704267587484E-07,0.0026145028,5.01785098094842E-06,0.0005527955,3.37623823725153E-05,2.79076612059725E-05,5.72648524155284E-08,1.23583777167369E-06,0.000001298,6.70848248773837E-06,0.0001621621,1.88865101335978E-07,1.87021385045227E-08,1.00051183835603E-05,1.19505656925867E-07,0.9961053729,0.9961376786,0.0038622622,0.6120214462,0.2824833691,0.10549514,0.0131371683,0.0042508072,0.0013851031,0.0055661658,0.0009185935,0.0003294205,0.0035486727,0.0017785397,0.0002692978,0.0002984557,0.0003226515,0.014194889,0.5344901681,0.0265913419,0.0171437263,0.4075799584,0.0125924405,0.8021638393,0.1769867688,0.0082570119
182,bottlenecks/Clean clothes/Bottoms/jeans260.jpg.txt,0.0002623402,0.0005558463,0.0133352168,0.0002895327,0.0665447861,0.6822050214,0.2303158045,0.0020481271,0.0007421565,0.0002564748,0.000007592,1.84964483196381E-05,5.94654702581465E-05,0.0021635816,0.0007935894,0.0004020013,0.0004437177,0.000051768,0.0014665009,3.32658164552413E-05,0.002855038,0.0002091501,7.29806924937293E-05,1.26641452879994E-05,9.82486963039264E-05,1.40612601171597E-05,0.0001308334,0.0008881043,6.87073634253466E-06,1.47133805512567E-05,0.0003003828,4.6120574552333E-05,0.9933556318,0.9914133549,0.0085866796,0.7394703031,0.2470309883,0.0134987896,0.1387680918,0.0378752463,0.4551365077,0.0063277464,0.0067011518,0.0142026106,0.0283520967,0.0039296937,0.0011884753,0.0023824412,0.0013510551,0.0062781945,0.0315282047,0.0106723495,0.01648858,0.9350326657,0.1393208802,0.7150549293,0.1376764774,0.0079477374
183,bottlenecks/Clean clothes/Bottoms/jeans46.jpg.txt,0.0002065938,0.0002053688,0.9407996535,0.000638337,0.0132463379,0.0006459533,0.035719879,0.0033353842,2.63176589214709E-05,0.0002482424,8.93615833774675E-06,0.0001270683,0.0021824685,0.0025313718,0.000007227,7.08877851138823E-05,0.0063843313,1.68788028531708E-06,0.0049696243,2.67345944848785E-06,0.0006436196,0.0001115418,3.66589119948912E-05,4.88089995087648E-08,1.52741984038585E-06,3.22730102197966E-07,2.93163648166228E-05,0.001210962,2.31525675076227E-07,5.83344395010954E-08,3.65826053894125E-05,1.12320833522972E-07,0.9865706563,0.9949369431,0.0050629997,0.6276966929,0.2832879424,0.0890154541,0.0217699669,0.0036987346,0.0052205767,0.0003862151,0.0001699526,0.0006823348,0.0038794777,0.0029537037,0.0003866638,0.0009945683,0.0001229399,0.0034911935,0.1262690127,0.0408120044,0.5140568614,0.3153708875,0.021379767,0.8357699513,0.139223069,0.0036273147
184,bottlenecks/Clean clothes/Bottoms/shorts55.jpg.txt,0.0022074427,0.0118703619,0.1667513996,0.0093539758,0.1097711325,0.0804768726,0.5911354423,0.0076556881,0.0094903689,0.0078655407,1.882019569166E-05,4.60683259007055E-05,0.0001859126,0.0027053712,0.000096853,0.0003688036,0.0001879385,2.73720416998913E-07,0.0004283148,2.40894564740302E-06,9.68918684520759E-05,4.38179995398968E-06,5.49896753909707E-07,5.68891023178253E-09,4.35831088907435E-06,2.93337819812223E-07,0.0001095445,2.25593030336313E-05,0.000000009,3.96715392980695E-07,7.73227384343045E-06,1.09813015569671E-07,0.9991342425,0.0355117843,0.9644882083,0.6708372235,0.2542017996,0.0749609768,0.0620708428,0.0038887686,0.1690711081,0.000461908,0.0001748547,0.0015891879,0.003292901,0.0015071714,0.0018198409,0.0003967804,7.98346954979934E-05,0.0068357466,0.0052829911,0.3870987892,0.000750466,0.6000319719,0.0484149531,0.6089242697,0.307177633,0.0354830846
185,bottlenecks/Clean clothes/Bottoms/shorts220.jpg.txt,0.0077903667,0.1014481038,0.061045818,0.0042316485,0.7632023096,0.0310698915,0.0062952661,0.0026495026,0.0006872637,0.0181807783,0.0007167612,8.31775832921267E-06,0.0002796702,0.0023535944,4.95037056680303E-06,3.57282915501855E-05,0.0066708741,4.73419095214922E-06,0.0026146972,1.47366490637069E-05,0.0029815633,3.58915858669206E-05,5.76124111830723E-05,1.85402342367524E-07,1.11733943413128E-05,4.21937556893681E-06,0.0003199363,0.0013362783,0.000000635,4.03507215196441E-07,0.0003774966,1.628681047805E-06,0.9855679274,0.3144136369,0.6855863929,0.3459396064,0.5536287427,0.1004317477,0.2397671342,0.0271072481,0.0179567318,0.0103340521,0.0010181469,0.003735564,0.009290739,0.0102564553,0.003712713,0.0003427504,0.000146704,0.0645042732,0.0572307371,0.1574463248,0.0527880229,0.6680306792,0.011743187,0.8982595801,0.0804345459,0.0095626479
186,bottlenecks/Clean clothes/Bottoms/jeans72.jpg.txt,0.000969536,0.0012359103,0.4457735717,0.0029212302,0.0982453227,0.0531750582,0.3700395823,0.0047012181,0.0074132881,0.0022952955,3.45013468177058E-05,2.32456513913348E-05,0.0016381132,0.0094158547,0.0002153314,0.0019029921,0.0002009687,8.30112367111724E-06,0.0014938378,3.50930531567428E-05,0.0009994727,8.25225361040793E-05,8.53529309097212E-06,4.34830644735484E-06,2.55662398558343E-05,0.000017799,6.30192371318117E-05,0.0001537284,2.591381644379E-06,6.36254128494329E-07,0.0001328506,4.12193367083091E-06,0.9967665672,0.9903661013,0.0096338801,0.8193273544,0.1713764817,0.0092961648,0.0489686914,0.0160971712,0.1095998436,0.0036064207,0.0035707993,0.0029452145,0.0259508714,0.0046011852,0.0008158082,0.0017092892,0.0006725348,0.0038632734,0.0090197725,0.0080412235,0.0052147699,0.9738609195,0.1892614365,0.6877337694,0.1091094613,0.0138952294
187,bottlenecks/Clean clothes/Bottoms/pants102.jpg.txt,0.0011645388,0.0091738245,0.5359799266,0.031604968,0.2428173572,0.0023765813,0.0365100838,0.0061085937,0.0010090544,0.0453282297,0.0006465145,0.0003159978,0.0178160332,0.0683068186,0.000286509,0.000554922,0.002842512,3.96947825720417E-06,0.0039483914,1.42698245326756E-05,0.0021264392,0.0004827871,0.0008046432,4.44651902853366E-07,4.19118368881755E-05,1.78286936716177E-05,6.73984613968059E-05,0.0014792719,1.55462134898698E-06,6.10442612014595E-07,5.18726046720985E-05,1.61372247475811E-06,0.9881145358,0.9946247935,0.0053751753,0.156844914,0.3472595215,0.495895505,0.0163361747,0.015404867,0.0009749677,0.0059676757,0.0014209861,0.0029962242,0.0147665543,0.0218556561,0.0010707154,0.0039841281,0.0006815912,0.0013826826,0.0438853353,0.0064015128,0.8818541169,0.0664763525,0.0095153153,0.8336259723,0.110423483,0.046435222
188,bottlenecks/Clean clothes/Bottoms/jeans48.jpg.txt,0.0004722103,0.0002961531,0.0120044183,0.0007315376,0.0136723556,0.6469020247,0.3177327812,0.0028284646,0.0016599833,0.0007383989,2.55158374784514E-05,7.73386727814795E-06,0.0001130384,0.0016636124,2.40426925302017E-05,0.0011277776,0.0003392665,0.0001178577,0.0007560896,0.0001557951,0.0013585313,0.000134641,0.0001236779,8.11592472018674E-05,0.0002418138,3.07873633573763E-05,0.0001924825,0.0005795002,1.23145528050372E-05,8.91457239049487E-06,0.0005028479,8.47102055558935E-05,0.9952796698,0.9816538095,0.0183461905,0.9459460378,0.0516013317,0.002452611,0.3396200836,0.0360892676,0.6526129842,0.0095048361,0.0104377698,0.0045098183,0.0131024634,0.002149296,0.0012735752,0.0052871364,0.0013545054,0.0060496125,0.0075294389,0.0067647211,0.0189168081,0.9607394338,0.1786776036,0.4822740853,0.3129884601,0.0260598995
189,bottlenecks/Clean clothes/Bottoms/shorts313.jpg.txt,0.0012832197,0.0197355319,0.6027958989,0.0379423946,0.118797712,0.0052118208,0.069358252,0.0131629324,0.0097659025,0.0819356069,0.0018652618,0.0008419629,0.0179229733,0.0167090278,0.0003551613,0.0023163534,0.0005860156,9.35800642309914E-07,0.0002028836,5.1024373533437E-05,0.0016066775,0.000018906,0.0002207456,2.83530763312001E-08,1.17451563710347E-05,5.42515917913988E-05,4.92383733217139E-05,0.0005150381,5.73057434394286E-07,2.78361596883769E-07,2.05945289053489E-05,7.28529187199456E-07,0.9966603518,0.0084573748,0.9915425777,0.3686019182,0.5100147128,0.1213833466,0.0630847812,0.0241603758,0.0351000279,0.0090886913,0.0010342702,0.0007836706,0.0054591997,0.0019963679,0.0202653725,0.0044717412,0.0006837457,0.0077211712,0.0082375137,0.2211572379,0.0075293882,0.7553547025,0.022019241,0.884409368,0.0822594315,0.011311966
190,bottlenecks/Clean clothes/Bottoms/shorts18.jpg.txt,0.0018958534,0.0242219754,0.7253317237,0.0034002112,0.1916440576,0.0147329438,0.0178537946,0.0022292859,0.0003937352,0.0145180654,0.0001548338,0.0002744659,0.0005296073,0.0027295293,4.08221103498363E-06,8.56915139593184E-05,0.0001336313,2.61991317529464E-08,0.0008090778,0.000000753,9.75827879301505E-06,1.00689421742572E-05,4.66564983980788E-07,2.73035177800196E-10,8.61440199173558E-08,3.65430103954623E-08,3.11709845846053E-06,4.50996667495929E-05,7.10732894759758E-09,1.9271952922395E-08,2.9942211767775E-06,5.71343816702097E-09,0.9989848733,0.0635982975,0.9364017248,0.5801004171,0.2832192183,0.1366802901,0.1290422529,0.002368303,0.0172372274,0.0024110577,0.0009503587,0.0005362097,0.0001406912,0.0005850089,0.0007582621,0.0004064598,0.0001341269,0.1818839014,0.1194016486,0.4354289174,0.0287845246,0.2345010042,0.0218715314,0.8621625304,0.0522667244,0.0636992082
191,bottlenecks/Clean clothes/Bottoms/jeans7.jpg.txt,8.25858005555347E-05,0.0001178847,0.9336287975,0.0003906153,0.0108587751,0.0006593404,0.0481975526,0.001893384,0.0002310306,0.000527814,1.55034422277822E-06,3.39133221132215E-05,0.0022969781,0.000960479,2.51342898991425E-05,9.41659454838373E-05,0.000168589,4.68568032374606E-07,0.0042608436,1.02017338576843E-06,0.0002229271,6.07883375778329E-05,2.30036471293715E-06,1.17715615033376E-07,0.000000448,9.44786620493687E-07,0.000010784,7.37284717615694E-05,0.000000176,4.83919144755873E-08,2.2004489437677E-05,8.90882247972513E-08,0.995174706,0.9961904287,0.0038095904,0.8662320971,0.1182702705,0.0154975951,0.0217367597,0.0020006029,0.0090073859,0.0008108168,0.0003135079,0.0011899541,0.0047776205,0.0014609875,0.0004218223,0.0005453577,0.0001743565,0.0068644946,0.0391293317,0.0581376888,0.0295322854,0.8663362265,0.109316431,0.7515708208,0.1345256865,0.0045870841
192,bottlenecks/Clean clothes/Bottoms/pants377.jpg.txt,1.76383546204306E-05,0.0001330934,0.0057744188,0.0005484897,0.9772829413,0.0006624572,0.0053959722,0.0005544927,0.0013466331,0.0061933515,7.34170225769049E-06,2.19459161598934E-06,0.0005517808,0.0014926795,1.30153603095096E-05,2.35058432735968E-05,0.000289956,7.30075896626659E-07,0.0022010596,6.67636186335585E-07,0.0008734573,1.06246034192736E-05,0.0001087412,6.6825244005031E-08,1.26225950225489E-06,2.3476736714656E-06,6.33125773674692E-06,9.60315810516477E-05,1.77349221530676E-07,5.4033679752763E-09,6.72052647132659E-06,1.04231396846899E-07,0.9964016676,0.9987357259,0.0012643171,0.3571164012,0.6063271761,0.0365564115,0.0211058259,0.008409597,0.0099702133,0.0028353541,0.0002423774,0.0011745057,0.0041183676,0.0039825444,0.0005984189,0.0005160485,0.0001313195,0.0032304872,0.0539357588,0.0030083237,0.8253234029,0.1145019531,0.0543520935,0.7505844831,0.1868497282,0.0082137678
193,bottlenecks/Clean clothes/Bottoms/pants268.jpg.txt,0.0009002204,0.7944757938,0.0014532241,0.1309621483,0.0022205203,0.0114091961,0.0034343484,0.0031640648,0.0003167541,0.0046040998,0.0079804901,0.0010164435,0.0208060518,0.0166917183,0.0004149032,0.0001500032,0.0210818723,2.49023232754553E-05,0.0008473899,0.0005602518,0.0087943887,0.0001325244,0.0168868601,1.24933626466373E-06,0.0010420778,7.10024469299242E-05,0.001475877,0.0035190743,1.24065172713017E-05,1.63173626788193E-05,0.0005160214,5.68301402381621E-05,0.9449608922,0.9008691311,0.0991308838,0.2364388555,0.3982449174,0.365316242,0.0922977552,0.0348456763,0.0388087668,0.0098998491,0.0031690807,0.0054099988,0.0108356839,0.0254092049,0.0194455385,0.0191745088,0.0040073348,0.0039990922,0.0180996917,0.7826736569,0.1129655689,0.0822619945,0.0151289701,0.6138247848,0.3581623137,0.0128839966
194,bottlenecks/Clean clothes/Bottoms/shorts330.jpg.txt,0.0013002886,0.0023288438,0.0754483789,0.0027679633,0.0672781691,0.5144075751,0.328964889,0.0014765541,0.0017081102,0.0008909827,0.000173392,8.12037324067205E-05,0.0002304942,0.0012893173,2.68922376562841E-05,0.0016270294,0.0012638789,2.38552979681117E-06,0.0033822299,0.0001566626,0.0001338248,0.0002043952,3.78741378881386E-06,1.84266070846206E-07,3.5621713323053E-05,1.898853770399E-05,0.0004459091,0.0001567554,1.02716512628831E-07,4.83026524307206E-05,0.0003400536,5.20285402672016E-06,0.9938017726,0.0287634507,0.971236527,0.8843536973,0.1057015955,0.0099446392,0.1825505942,0.0120372446,0.777839005,0.0028486603,0.0034072029,0.0161965117,0.0054994677,0.0017008487,0.0044815759,0.0014014503,0.0005553079,0.0072570327,0.0025608134,0.0383595116,0.0009861807,0.9508364201,0.3353277445,0.5535154939,0.1031273678,0.0080293417
195,bottlenecks/Clean clothes/Bottoms/jeans51.jpg.txt,3.65491541742813E-05,0.0004954934,0.9828310013,0.001959776,0.0038782738,0.0002724847,0.0024381422,0.0003721036,0.0005752323,0.0008233444,4.30395230068825E-05,3.89894057661877E-06,0.000721201,0.0055365707,4.11644487030571E-06,8.90977116796421E-06,0.001054963,0.000006245,0.0023834035,2.38505181187065E-05,0.0007263745,0.0001598037,0.0003685462,1.37357108087599E-06,5.71767850487959E-05,3.02862481476041E-05,1.47537093653227E-05,0.0009180526,6.97859650244936E-06,1.33761716369918E-07,0.0001202846,1.4941758763598E-06,0.9941263199,0.9667798877,0.033220049,0.3289810717,0.3703747094,0.3006442189,0.486541152,0.0137399556,0.0024286034,0.0122917173,0.0062245508,0.0004449367,0.0103654312,0.0090462239,0.0002610415,0.000828884,0.0007563986,0.0129616056,0.0735148937,0.0243345052,0.1926622391,0.6965267658,0.0999570042,0.5949944854,0.2497681826,0.0552803874
196,bottlenecks/Clean clothes/Bottoms/shorts366.jpg.txt,0.0278296657,0.0246281978,0.7339752316,0.0499857627,0.0311166644,0.0072731352,0.0303782132,0.0013070815,0.0022859997,0.0010630542,0.0001945513,0.0212886781,0.0243471339,0.0386429317,0.0029942631,0.0026894182,0.0560277551,4.12587996834191E-06,0.0015634954,0.0002806346,0.014778032,0.0001357116,0.0004459315,3.12845031658071E-07,0.0008830106,0.0002784117,0.009571407,0.7314065695,5.86018904868979E-06,0.0001176639,0.0077072154,9.05933393369196E-06,0.1767848283,0.0005668638,0.9994331002,0.350823909,0.4287903011,0.2203857899,0.1063342988,0.0217946991,0.0651574135,0.0051031122,0.0068466505,0.0026296459,0.017518647,0.024091186,0.0171525441,0.024282841,0.076438278,0.0021775304,0.0012946688,0.1419199109,0.0019465701,0.8526613116,0.016114749,0.6786988378,0.2858963609,0.0192900542
