,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
649,bottlenecks/Clean clothes/Shoes/shoes741.jpg.txt,0.0015650524,0.0297382325,0.1436221302,0.6002395153,0.0214910004,0.0011391983,0.0017288725,0.0009832967,0.0001750124,0.0062779956,0.0179466531,0.0125079174,0.1477657855,0.0006006435,0.0068612057,0.0073574162,0.0032796389,0.0052847639,0.1203841195,0.082285583,0.0072959717,0.0181145035,0.0111041684,0.0001218114,0.0001805238,1.87900550372433E-05,0.000044562,0.0111941788,0.0030485981,0.0028564872,0.000020754,5.9357873396948E-05,0.734706223,9.46465775086836E-07,0.9940867424,0.0001083816,4.65318453279906E-06,1.71235944890213E-06,0.0040669781,0.0017305545,0.0096691931,0.0044668573,0.0061313328,0.9883978963,0.844296217,0.0013801052,0.1542994976,2.41455581999617E-05
650,bottlenecks/Clean clothes/Shoes/shoes1648.jpg.txt,0.7193927169,0.1733020246,0.0068785916,0.00469867,0.0278071295,0.0222904533,0.0036341767,0.0062391027,0.002347542,0.001633963,0.0026741414,0.0103367185,0.0002771328,0.0171320848,0.0007790861,0.0005764781,0.1182190329,0.0193562359,0.0069677182,0.015349309,0.0033673078,0.0099343443,0.0053103156,0.000068516,0.0079251667,7.507239934057E-05,0.000454562,0.0039536753,6.08472134899785E-07,0.00071039,2.63136171270162E-05,8.20589120849036E-05,0.8081993461,0.000002993,9.41966573009267E-05,0.7842209935,0.2149722576,2.39523105847184E-05,3.59611003659666E-05,0.0006496775,0.0350081101,0.0892293528,0.8933998942,0.0459040925,0.1292987913,0.5102876425,0.3219178617,0.0384957418
651,bottlenecks/Clean clothes/Shoes/shoes1646.jpg.txt,0.6430315971,0.0668389425,0.0155418618,0.008553585,0.02252152,0.0518795513,0.0106578637,0.001482206,0.0182231106,0.0227542948,0.0058309915,0.006423987,0.0746226907,0.0041878889,0.021636894,0.0258130264,0.2734359801,0.1428434849,0.0392275974,0.1232692748,0.0137824016,0.1235586181,0.0599346459,0.0271612592,0.0158084985,0.0002105231,0.0168308932,0.0574583076,0.000220188,9.16353092179634E-05,0.00671427,0.034046974,0.0654054284,1.37061560963048E-05,0.0007986729,0.9178526402,0.0733286813,0.0024429779,0.0003034,0.0052598673,0.0154337948,0.1107005402,0.8634569645,0.0199722648,0.5175338984,0.1006566733,0.3557714522,0.0260380208
652,bottlenecks/Clean clothes/Shoes/shoes2053.jpg.txt,0.0069943545,0.0198447481,0.2250794619,0.3206520081,0.0749597624,0.0695506781,0.2015639693,0.0025924109,0.0043939841,0.0052428562,0.0016851421,0.017797647,0.0359640978,0.0022231373,0.0099654496,0.0014903364,0.043724075,0.0285803303,0.1583259553,0.5143604875,0.0037194113,0.0034184528,0.0217823721,0.0001782195,0.0008580207,0.0001032485,0.0002032369,0.0010609804,0.0003488626,0.0008399374,0.0031403983,0.0003332294,0.2190227807,0.0125389099,0.0048035062,0.1180606857,0.0013615835,0.0009480577,0.6086309552,0.2536562681,0.0069249305,0.0257298108,0.0760863274,0.0896437541,0.9167628884,0.0173389148,0.0653994456,0.0004987522
653,bottlenecks/Clean clothes/Shoes/shoes113.jpg.txt,0.0031724293,0.01031378,0.7302205563,0.1084544659,0.0469596721,0.0171811674,0.0496218689,0.0003864978,0.0023642147,0.0020428374,0.0004990555,0.0075131403,0.0159294847,0.002005144,0.0029849219,0.0003507283,0.085134536,0.0075217448,0.1195638105,0.227638945,0.0088596297,0.0019714942,0.0066848891,0.0004948113,0.0013906684,0.0002808528,0.0004545767,0.0016300613,0.0049579642,0.0008410677,0.0029003529,0.0056941737,0.5239804387,0.3369252384,0.0039385376,0.0529799946,0.005219643,0.0015121604,0.3647822142,0.2346421182,0.0169624668,0.0171875134,0.059099555,0.0271621663,0.4391942322,0.0431177579,0.5154600739,0.0022278323
654,bottlenecks/Clean clothes/Shoes/shoes1003.jpg.txt,0.2137686014,0.0249447897,0.003373744,0.0035951748,0.0050015859,0.0367125422,0.0029348165,0.0007988628,0.0053079249,0.004460827,0.0007457691,0.0092154732,0.0013808999,0.0005623609,0.0061754566,0.6810212135,0.1082899049,0.6445372105,0.0111583555,0.0740354434,0.0053753043,0.0950267836,0.0137865925,0.0099477284,0.0034772062,2.13146031455835E-05,0.0016478668,0.0026835375,9.06019067770103E-06,0.0003063102,2.82418386632344E-05,0.0010733171,0.0285958312,1.11849635686667E-06,0.000043899,0.994666338,0.0043358584,1.08327831185306E-05,2.07975444936892E-05,0.0009210812,0.0177971199,0.203382358,0.9286366701,0.0192181226,0.0791491792,0.6757478118,0.2324372381,0.0126658138
655,bottlenecks/Clean clothes/Shoes/shoes819.jpg.txt,3.10265677399002E-05,0.0091062477,0.0092968633,0.9452787638,0.0090031708,0.0001064909,0.0007316815,3.82402686227579E-05,3.45687772096426E-06,0.0030556398,0.0009024249,0.0045957239,0.0157106332,8.61106309457682E-05,0.0018130001,0.0002405291,0.0046368339,0.0011329657,0.4754459262,0.2373596579,0.005557985,0.0035287603,0.0116552655,3.26018380292226E-05,0.0001196643,0.000021878,1.7166514226119E-05,0.0029643602,0.0001606572,0.0059446893,0.000008903,3.4141401101806E-06,0.251409173,2.77574713436479E-06,0.9906591177,4.82037103211042E-05,3.56615455530118E-05,0.000000735,0.0053212377,0.003932239,0.002849312,0.0088654198,0.0084764855,0.9892886877,0.1220201701,0.0010664804,0.8769062757,0.000007158
656,bottlenecks/Clean clothes/Shoes/shoes816.jpg.txt,0.0022685982,0.058924336,0.1038792655,0.5351302028,0.1429239213,0.01109936,0.0076069226,0.0003076623,0.0007388984,0.0585103258,0.0013022147,0.0163416713,0.0504439175,0.0014629615,0.0077637942,0.0012960158,0.0076443823,0.0081966547,0.0886443555,0.0348044895,0.0037338904,0.0019683221,0.0030865057,0.0001619143,6.55281837680377E-05,1.31382239487721E-05,2.29392462642863E-05,0.0004132652,0.0003273489,0.0015078017,0.0016556575,9.8796244856203E-06,0.847743988,0.000084373,0.9869698286,0.0011619041,0.000109788,9.74592876445968E-06,0.0021528732,0.009511603,0.0335415863,0.0324537717,0.0136010414,0.992931366,0.0151513079,0.0036597203,0.9811505079,0.000038427
657,bottlenecks/Clean clothes/Shoes/shoes1626.jpg.txt,0.1871658713,0.0004864795,0.0005153554,3.43335923389532E-05,0.807970345,0.0009190109,0.0015169423,0.0005313014,0.0005080852,0.0001806974,1.61357866090839E-06,5.77719474676997E-05,1.12596280814614E-05,2.39560504269321E-05,5.21193323947955E-05,0.000024949,0.4515881836,0.0002672828,0.2937797606,0.0021606192,0.042047441,0.0109650986,0.0208620019,0.0002258213,0.0615564883,5.30412726220675E-05,0.0005292523,0.0028910351,5.95121818491862E-08,1.34148976940196E-05,1.4976101283537E-06,5.63739013159648E-05,0.1130026653,6.19283113678648E-08,3.12696784021682E-08,0.972086072,0.0278802421,1.40820902743144E-05,1.63833137776237E-05,3.14767271447636E-06,0.1004518121,0.0002605029,0.8989220858,0.0030407363,0.5303534269,0.2286527753,0.1668958366,0.0740980133
658,bottlenecks/Clean clothes/Shoes/shoes1079.jpg.txt,0.0045749652,0.0199011508,0.1087171212,0.3359024823,0.2527178824,0.1084182411,0.0520465523,0.0124568576,0.0107613606,0.0434268899,0.0022165948,0.0229404848,0.0198196359,0.00158698,0.0036131914,0.0008995867,0.6867483854,0.0015139243,0.0280474238,0.0686824024,0.0374803394,0.005332666,0.0040162331,3.35450749844313E-05,0.000828234,0.0007599244,0.0001322648,0.0061354409,5.17113840032835E-05,2.32254060392734E-05,7.71679042372853E-05,0.000128768,0.1600083113,0.0010305746,4.22565353801474E-05,0.9006659389,0.0040173121,0.0049788756,0.073605828,0.0156592596,0.0389702842,0.01034036,0.3252115548,0.0022463452,0.8274158835,0.0313569047,0.1405383348,0.0006888431
659,bottlenecks/Clean clothes/Shoes/shoes1142.jpg.txt,0.2785549164,0.3191000819,0.0057828631,0.1624425203,0.1008127779,0.0513153747,0.0054053352,0.000643869,0.0167575758,0.0182924047,0.0003229202,0.0045961672,0.0290637035,0.0023388846,0.0038695212,0.0007009808,0.6662964225,0.0090174703,0.0244249329,0.0201410931,0.0264372993,0.0088570453,0.0505339205,0.0075189774,0.0033637695,0.0003631728,0.0021260295,0.0181389693,4.23488600063138E-05,0.0001086008,0.0064407317,0.0005060873,0.1556830406,5.25453879163251E-06,0.000019581,0.9843251705,0.0145074539,6.74464899930172E-05,6.91029272275045E-05,0.0010059936,0.0485367216,0.0743559524,0.5694847107,0.0523514934,0.4753916562,0.1246393472,0.399733901,0.0002351229
660,bottlenecks/Clean clothes/Shoes/shoes17.jpg.txt,0.0136061385,0.0194816235,0.4840047657,0.0757115856,0.1632073224,0.0402222387,0.1450719088,0.0001704069,0.0057313759,0.0193252154,0.0024337091,0.020626029,0.0005962977,0.0081468523,0.0014304001,0.0002340837,0.1405243129,0.0031847621,0.1198808998,0.0202433169,0.0356416404,0.0106493458,0.0244885739,0.0002334752,0.0011663794,0.0015345115,0.0002101755,0.0167508256,7.14454699846101E-07,0.0001059134,3.62389482688741E-06,0.0063908575,0.6189906001,0.0017033831,9.35236530494876E-05,0.0268636066,0.0006982821,0.9493305087,0.0018817154,0.0194291081,0.0187739115,0.0029350522,0.2524569929,0.0158007033,0.0627895594,0.1040117443,0.1015434191,0.7316552997
661,bottlenecks/Clean clothes/Shoes/shoes223.jpg.txt,0.0020549097,0.0198140442,0.0100419819,0.8858114481,0.0043451334,0.0029585604,0.0080394251,0.0010323323,0.0004757117,0.0020920376,0.0005357687,0.0496266931,0.0090485765,0.0005647607,0.0030971963,0.0004614358,0.0300980266,0.0058831959,0.2425604463,0.2482221276,0.0380328558,0.001232483,0.0061681243,0.0002607351,0.0006309361,0.0002003152,9.08945366973057E-05,0.0007436202,0.0002579221,8.09123084763996E-05,0.000106212,0.000079647,0.4253516495,0.0092123998,0.0022074333,0.0028996633,0.0003342548,0.000186589,0.9514088631,0.0337507725,0.0086006131,0.0032396349,0.0433688946,0.0202236082,0.6763384938,0.0180505067,0.3046357334,0.000975227
662,bottlenecks/Clean clothes/Shoes/shoes577.jpg.txt,0.0020392404,0.0433102474,0.0584087521,0.7966684699,0.0164416023,0.0040735481,0.0065830438,0.000482381,0.0006670544,0.0045108027,0.0046178433,0.0221080314,0.0216815844,0.0007922728,0.0166478883,0.0009672936,0.0118793445,0.0237106793,0.2979704738,0.0570928268,0.0085676899,0.0032877126,0.0077353041,0.0006076969,0.000507751,0.000184519,0.0001076696,0.0005293199,0.0004921691,0.0028570069,0.0005705731,8.06806492619216E-05,0.5838184953,0.000183642,0.8514792323,0.003327528,0.0002302487,5.92528813285753E-05,0.0522704646,0.0924497396,0.0125847831,0.0142184747,0.0102858879,0.9148147702,0.8248438239,0.0052617746,0.1695434898,0.0003509016
663,bottlenecks/Clean clothes/Shoes/shoes1480.jpg.txt,0.0040591517,0.0011683905,0.9278767705,0.0024551654,0.0222279113,0.0025023278,0.0258038417,0.0002948285,0.0004474878,0.0027320362,0.0001131073,0.0040082647,0.002592891,0.0003845243,0.001670561,0.0016626745,0.6444411278,0.0601711981,0.0137464339,0.0760433301,0.0535893142,0.0054548974,0.0278611351,0.0007690866,0.0080551915,4.29097090091091E-05,0.0005005855,0.039268434,3.76983298338018E-05,0.0015399588,0.0114792585,0.0007643914,0.056234993,0.0003275767,0.0110252015,0.8320323229,0.1410217434,4.59307375422213E-05,0.001197566,0.0143495928,0.0139714796,0.0431128852,0.6860911846,0.231998235,0.5325395465,0.2707936466,0.1960628629,0.0006038945
664,bottlenecks/Clean clothes/Shoes/shoes1827.jpg.txt,0.0036442759,0.0015178494,0.5419654846,0.0207343008,0.1287886649,0.056063503,0.1460051984,0.0014610442,0.0032193225,0.0832450539,0.0003489423,0.0053874031,0.0036667895,0.0002591561,0.0036631091,2.99031253234716E-05,0.2188039273,0.000617418,0.0106228851,0.0157517064,0.0033628447,0.0054223905,0.0069790962,0.000032428,0.00136327,6.55686963000335E-05,3.76035568478983E-05,0.0003693511,1.00287006716826E-05,0.0001057704,4.17288856624509E-06,1.62477499543456E-06,0.7364498973,3.2313273550244E-05,0.0002875311,0.9751912951,0.0133594321,3.41283521265723E-05,0.0017841799,0.0093111936,0.0127834398,0.0638032034,0.7295286655,0.3184119463,0.2119489759,0.2176251113,0.5681317449,0.0022941444
665,bottlenecks/Clean clothes/Shoes/shoes364.jpg.txt,0.0336320736,0.0026707782,0.150248915,0.0011709713,0.0283830352,0.0148267932,0.6889368296,0.0064025209,0.0035880774,0.0022573075,0.0024644672,0.0595155358,0.0012978039,0.0033655313,0.0009176655,0.0003216471,0.5908513665,0.0304882266,0.0313831717,0.0884692818,0.003461021,0.0062524108,0.0293579306,0.00001139,0.0119361347,8.20209388621151E-05,0.0007727956,0.112730056,0.0007241309,0.0001337909,1.92157876881538E-05,0.0005671315,0.0927599072,0.0001074701,0.0002793471,0.9372656345,0.0486913584,0.0005378728,0.0009604557,0.0121578034,0.2630243301,0.0054705199,0.6642017365,0.1074687392,0.0266708303,0.6109840274,0.3292492926,0.0330957919
666,bottlenecks/Clean clothes/Shoes/shoes532.jpg.txt,0.0004870646,0.096678406,0.0538575798,0.4622083306,0.0230874233,0.0011583099,0.0004797208,0.0006458123,0.0004605778,0.2315527797,0.042203147,0.0131652374,0.0301429164,0.0005355831,0.0412090831,0.0021280334,0.0094697783,0.0184737761,0.3740802705,0.0712300614,0.1599133164,0.00160695,0.0018679483,0.0012876821,6.57216587569565E-05,0.0001406126,7.12850960553624E-05,0.0015470847,0.0012268666,0.0122975539,0.0002525911,1.60601084644441E-05,0.3464523852,1.10880466763774E-06,0.9958323836,0.0001594228,0.000024762,2.42780902226514E-06,0.0012375487,0.0027423936,0.0124334833,0.0156946313,0.0555926971,0.9921741486,0.3493752182,0.0056641679,0.6448683739,9.23503903322853E-05
667,bottlenecks/Clean clothes/Shoes/shoes1441.jpg.txt,0.0036322351,0.0049820645,0.6766874194,0.0194439013,0.1000039652,0.0758579895,0.070926629,0.0012462439,0.0128915235,0.0213379003,0.0002000609,0.0010665678,0.0058035119,0.0014809765,0.0040373453,0.0004017559,0.7749404311,0.0235253032,0.0120334681,0.0332675092,0.0212836154,0.0024560227,0.0224572215,0.0025862663,0.0021728259,0.0002438173,0.002195728,0.0022300452,0.0006800916,0.0022360934,0.0172476303,0.0025500508,0.0778939277,0.0008213978,0.0001820877,0.9077637196,0.0779104605,2.8845131964772E-05,0.0009384053,0.0123551497,0.0076838615,0.0486938879,0.8805160522,0.0114590479,0.2718974054,0.1516989768,0.5747817755,0.00162195
668,bottlenecks/Clean clothes/Shoes/shoes1351.jpg.txt,0.9295256138,0.0041896421,0.004334576,0.0001464367,0.0580419488,0.0010405988,0.0004239093,0.0003865873,0.0007141826,5.20423927810043E-05,3.67589018424042E-05,7.73661085986532E-05,4.73935433547013E-05,0.0002384385,0.0004318183,0.0003127452,0.0953021646,0.0004494393,0.833291471,0.0142859649,0.0131474193,0.0021497018,0.0122488001,4.74438384117093E-05,0.0078372471,0.0003405845,0.001428459,0.0021647073,9.56336236868083E-08,7.59172035031952E-05,3.51335302184452E-06,0.0007536605,0.016473433,2.15461955122009E-06,1.79553771886276E-05,0.9024094939,0.0967810079,0.0002283129,0.0004871261,7.39270908525214E-05,0.1716940552,0.0205648001,0.4448363781,0.0062402626,0.8772751689,0.0225826781,0.0937512591,0.0063908636
669,bottlenecks/Clean clothes/Shoes/shoes1063.jpg.txt,0.0099858101,0.0501842164,0.05972993,0.2523670793,0.0304555893,0.141346395,0.0739840567,0.0029763542,0.0208209306,0.0213947408,0.0034786686,0.1746717244,0.0933299512,0.0158211924,0.0452762768,0.0041771363,0.5802594423,0.0938654244,0.0718520433,0.0390328839,0.0515777916,0.0176687203,0.0552448928,0.0065770065,0.000702817,1.2865473763668E-05,0.0030803797,0.0041085733,0.0002101228,0.0049260915,0.0182490591,0.0002018134,0.0524301566,4.23746641899925E-05,0.0226250011,0.8739109039,0.091294311,4.5684242650168E-05,0.0010323385,0.0110493014,0.0044964966,0.2988588214,0.9045922756,0.4668321609,0.2828780413,0.0858219117,0.6271806955,0.0041194279
670,bottlenecks/Clean clothes/Shoes/shoes1451.jpg.txt,0.0195964538,0.022047732,0.0259476081,0.202559799,0.0081820581,0.0347530134,0.1521278173,0.0013141239,0.0127012283,0.0162957571,0.0057589305,0.0532300733,0.4066382051,0.0028185195,0.0323929638,0.0036356621,0.4859523773,0.1049255654,0.0719515979,0.052296795,0.0217547566,0.0187328216,0.1764187217,0.0238641519,0.0047088978,0.0001357918,0.006703028,0.0068954616,0.0017434125,0.0027735746,0.0093283346,0.0007248237,0.0110898549,0.0011529449,0.0031330516,0.9148870111,0.0659942552,0.0006593087,0.0023383007,0.0118352333,0.0047053075,0.0785109773,0.8563033342,0.0469799973,0.3442731798,0.0410385877,0.6057229042,0.0089653227
671,bottlenecks/Clean clothes/Shoes/shoes557.jpg.txt,0.0008520158,0.3058128357,0.0046664514,0.6024847627,0.0058317077,0.001287766,0.001002699,0.0002524604,0.0001077887,0.0014291895,0.0013858787,0.0043043722,0.0556170978,0.0002763696,0.0138855996,0.0008030594,0.0554048382,0.0069117979,0.2103759497,0.1490936875,0.0032970032,0.0005316713,0.000994691,0.0001346608,0.0002187304,9.05656124814414E-05,4.61894742329605E-05,0.0002369884,0.0013842393,0.0001268956,0.0003603223,0.0001371864,0.5706545115,0.0071929879,0.1742756665,0.0143664898,0.0002098459,0.0001630589,0.1142715961,0.689520359,0.0125538595,0.0152664753,0.0053824023,0.8459336758,0.3562658429,0.0116403047,0.631932199,0.0001616699
672,bottlenecks/Clean clothes/Shoes/shoes1115.jpg.txt,0.1915831119,0.2895186245,0.1018630117,0.0414414816,0.0523530804,0.061826814,0.0546976924,0.0044303969,0.0405772664,0.0308633912,0.0200685728,0.0200584903,0.016971888,0.0269369539,0.0114675565,0.0353416316,0.3044296503,0.1983671635,0.0581646673,0.0453561097,0.0637617633,0.1030320004,0.1111938506,0.00997514,0.0037941549,0.0001073406,0.00776465,0.0134448009,5.68228388146963E-05,0.0071768491,0.0003933192,0.0014747138,0.0715069845,1.47985770126979E-06,0.0003633515,0.8323034048,0.1668890566,0.000009243,8.91333329491317E-05,0.0003443817,0.0100588575,0.0596739799,0.9293757677,0.136776194,0.3919489384,0.1787531525,0.4170556068,0.0122423247
673,bottlenecks/Clean clothes/Shoes/shoes438.jpg.txt,0.0031095035,0.0020697764,0.5484803915,0.0492195301,0.119941242,0.008083866,0.2048253864,0.0038793692,0.0001581668,0.0173704196,0.0001742274,0.0068939799,0.0299346671,0.000180576,0.0018153503,0.0038635375,0.3755097687,0.0219109412,0.0667104423,0.2298308611,0.0830963776,0.0100702057,0.0309636518,0.0002506322,0.0025781754,6.85734557919204E-05,0.0003304585,0.0043863538,0.0077493112,0.0001966904,1.88494650501525E-05,0.0004789722,0.1658496857,0.0111273369,0.0053894385,0.8899425268,0.0141314836,0.0001297652,0.0567995459,0.0224799234,0.0219512787,0.0032333741,0.3821882308,0.0234798118,0.0247369576,0.778211534,0.1969909966,6.06125977355987E-05
674,bottlenecks/Clean clothes/Shoes/shoes1389.jpg.txt,0.020922007,0.0140207279,0.0013535931,0.005071721,0.0174170583,0.8098294735,0.0747302398,0.0015732856,0.0229142122,0.0007701174,0.0005039908,0.0103249503,0.0116462056,0.0027094306,0.0028220129,0.0033909234,0.974892199,0.0021859552,0.0021897661,0.0005758488,0.0001933076,0.0105250953,0.0040947921,0.000303131,0.00153743,3.33744355884846E-06,0.0003316149,0.0012846866,1.69960958373849E-06,5.32682042830857E-06,0.000002146,0.0004972236,0.0013764745,9.07460986354636E-08,3.15969009534456E-05,0.9905124307,0.0078798849,0.0004814744,5.8683481256594E-06,0.0010887637,0.1062430516,0.0453174151,0.9186719656,0.0848878399,0.0906044543,0.0451428927,0.8559923768,0.0082603646
675,bottlenecks/Clean clothes/Shoes/shoes1284.jpg.txt,0.0033642584,0.0012693752,0.0397483632,0.0412026234,0.0089540984,0.0164714027,0.0824429989,0.0022441475,0.0060317721,0.7414146066,0.0005312889,0.0205745958,0.0187568758,0.0066274013,0.0086520994,0.0017140637,0.0871648714,0.0049426216,0.293440938,0.1491638571,0.340754658,0.0077946121,0.0487436391,0.0010076127,0.0070737693,0.0011815673,0.004756039,0.0223766174,1.58082511916291E-05,0.0023186025,4.46284457211732E-06,0.0020845055,0.0271757375,0.0027814447,0.0005332793,0.2787963748,0.7128553391,0.0004968975,0.000666954,0.0038697508,0.0043349336,0.0148297129,0.587767303,0.1570475996,0.2089088261,0.2340239137,0.4312707782,0.1257964522
676,bottlenecks/Clean clothes/Shoes/shoes675.jpg.txt,0.001174979,0.0049981251,0.7664844394,0.171539396,0.0196293369,0.0020957235,0.0096379835,7.15011046850122E-05,0.0004809052,0.0022934391,0.0004984901,0.0014102223,0.005321641,0.0009142699,0.0131351184,0.0003144417,0.0249599684,0.0244596228,0.140207082,0.0863511637,0.0077324295,0.0029444057,0.0045586452,0.0015193768,0.0003135238,7.06783757777885E-05,0.0003158571,0.000164725,0.0108789206,0.0048930408,0.0027749767,0.0001124893,0.6877431273,0.0006447319,0.8933580518,0.00446758,0.0009452074,7.60155890020542E-05,0.0791485086,0.0213599596,0.0074915853,0.0114946179,0.0182466302,0.8759483695,0.9762048125,0.0041284957,0.0195192825,0.0001473324
677,bottlenecks/Clean clothes/Shoes/shoes605.jpg.txt,0.0016989975,0.0001497599,0.9919861555,0.0003883818,0.0028061329,3.82058606192004E-05,0.0011090175,1.70647181221284E-05,6.53879396850243E-05,0.0010404667,2.91077340079937E-05,6.40430953353643E-05,0.0001864197,2.65118414972676E-05,0.0003786961,1.57597842189716E-05,0.0796424448,0.0217801481,0.0112307612,0.0667511374,0.0031989967,8.36386825540103E-05,0.0013728797,4.20981450588442E-05,0.0055949506,0.000066814,0.0001005911,0.0001692215,0.0008561775,0.0004863281,5.29513163201045E-05,0.0010186537,0.8075521588,0.0132649802,0.7582669854,0.0762655139,0.0087325945,0.0008301769,0.0035244115,0.1391153485,0.0259517264,0.0095657622,0.1236915886,0.9224021435,0.1453842074,0.2822911143,0.5689660907,0.0033585585
678,bottlenecks/Clean clothes/Shoes/shoes1947.jpg.txt,0.0046738754,0.0003612306,0.8815849423,0.0240181815,0.031845931,0.0033014314,0.0448994488,0.0002251642,0.0019709631,0.0008012348,2.93122811854118E-05,0.0029513123,0.001973382,0.0007010553,0.0004796521,0.0001828466,0.0529260077,0.004408522,0.0475591235,0.0234096441,0.018061772,0.0008856898,0.0189346112,8.66990667418577E-05,0.000455537,6.40031576040201E-05,8.38578926050104E-05,0.0016402123,8.87400965439156E-05,0.0001248445,0.0004850806,0.0004264378,0.8303592205,0.0182311516,0.0453159437,0.0761067122,0.0100994483,0.0025376573,0.6648948193,0.1828142703,0.1152395308,0.0052600591,0.0159136858,0.2410143316,0.4964890182,0.0407170057,0.4624574482,0.0003365603
