,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton,dir
628,bottlenecks/Clean clothes/Tops/polos417.jpg.txt,0.0309652425,5.29802819074E-05,0.0197038166,0.0007840046,0.0010824765,0.0479379557,0.4133442342,0.0817892924,0.0147345252,0.002691699,0.0018076658,0.3188239336,0.0106527926,0.0157251693,0.0374986157,0.0024055562,0.0813828111,0.0001729694,0.0208806731,4.55396257166E-05,0.0004383182,0.0048518074,0.0026495352,0.0007925844,0.000723873,1.55001962412E-05,4.41829070041E-05,0.0850577727,0.0007975721,0.0089576049,0.0066600796,0.7639818192,0.0225473531,0.0033761435,0.0013385073,0.0046230634,0.0049521141,7.17005023034E-05,0.9856385589,0.0938758776,0.7218348384,0.0261193831,0.0019916839,0.0079737958,0.0278191306,0.0229687635,0.0630564317,0.8861556649,0.2094997913,0.1609513313,0.0002436716,0.2330935746,0.0498855822,0.8058345318,0.1941654235,0.0003331225,0.0004442412,0.0067065433,0.0014424806,0.0042114789,0.0055791689,0.0146357296,0.0004417822,0.0266183186,0.005849726,0.9675319195,Clean clothes/Tops/polos417.jpg
629,bottlenecks/Clean clothes/Tops/graphictshirts1672.jpg.txt,0.0023419568,0.0011005754,0.9564478397,0.0006458938,0.0057632164,0.000800239,0.0037774402,0.001184747,0.0111149512,0.0001028576,0.0061013619,0.0053390679,0.0029828027,0.0016015966,4.83748190163E-05,0.0006470862,0.5734265447,0.0026507955,0.0389463231,0.0040527107,0.3237163723,0.0016898853,0.0008917817,0.001350541,0.0017409694,0.0028380256,0.000271078,0.0025919201,0.0003553723,0.0005124492,0.0039045524,0.0062721744,0.0347885527,0.9643098116,0.0115870666,0.0081567112,0.0083979787,0.0004143611,0.007134045,0.1157352328,0.5384480953,0.9337862134,0.0096802684,0.0094864666,0.0837646425,0.0723810643,0.0383588336,0.8054955006,0.1853586435,0.0632511452,0.0007219576,0.3621118665,0.0262052119,0.8629715443,0.1370285004,0.0020972996,0.0012014906,0.0416901,0.2060073912,0.1771989018,0.0256122481,0.0409887917,0.0044288198,0.009351939,0.002959413,0.9876887202,Clean clothes/Tops/graphictshirts1672.jpg
630,bottlenecks/Clean clothes/Tops/graphictshirts1378.jpg.txt,0.3804998696,0.0311296694,0.2909613848,0.0111490525,0.0458715558,0.0458795168,0.0266032144,0.0129059227,0.0221437756,0.0253453888,0.00235875,0.0371695347,0.0075296019,0.0257121306,0.0287579652,0.0059826388,0.3218345046,0.0057452423,0.4347905517,0.0082772523,0.1012733802,0.0099737095,0.0036638915,0.0025606006,0.0098402854,0.0080299666,0.0090743089,0.0039228951,0.0018319588,0.0176309608,0.0513328388,0.0045110751,0.0057065487,0.9990671277,0.0004067793,0.000034461,5.16082138802E-07,0.0001337902,0.0003575143,0.5753181577,0.9564164281,0.9838222861,0.0032557764,0.0373657532,0.2202858627,0.1627399474,0.0970906019,0.5198835731,0.1908142716,0.0777476728,0.0016762089,0.3286016881,0.2106301636,0.9639385939,0.0360613838,0.0023118455,0.0022672671,0.1110506654,0.0073810802,0.0178036988,0.0096641993,0.0051728273,0.0001556565,0.0049590603,0.0397165082,0.9553244114,Clean clothes/Tops/graphictshirts1378.jpg
631,bottlenecks/Clean clothes/Tops/shortsleeveshirts262.jpg.txt,0.1424006075,0.0017016906,0.2412172854,0.0066777947,0.0781513751,0.1432330757,0.1852124631,0.0045577711,0.0235752314,0.0007739182,0.0128665213,0.0734895617,0.0471763462,0.0383773297,0.0004598455,0.0001291397,0.1642664373,0.0290494952,0.0280404035,0.0024264713,0.0673573539,0.0104940543,0.0038896976,0.0249348022,0.0006558833,0.0010531927,0.0008387532,0.2888293564,0.0019332754,0.0032179509,0.0031078344,0.0432035327,0.3267015219,0.0277586933,0.0001643331,0.8664123416,0.1025129333,6.71302259434E-05,0.0030845015,0.0815881118,0.3288320899,0.6012099385,0.0063278158,0.023754444,0.0687533841,0.1346756965,0.1148289591,0.6817419529,0.2660228312,0.0738973469,0.0005426501,0.1320388764,0.0238757227,0.864900887,0.1350990832,0.0054312814,0.0183477513,0.0785470083,0.0603239797,0.1937406063,0.1687341928,0.7297560573,0.010207653,0.0044689034,0.0058777365,0.9896534085,Clean clothes/Tops/shortsleeveshirts262.jpg
632,bottlenecks/Clean clothes/Tops/printedshirts292.jpg.txt,0.002340416,0.0006105591,0.0121691208,0.0071703587,0.2139366865,0.1222386435,0.4943819642,0.0032800133,0.0051081525,0.0094518494,0.0009120863,0.008400334,0.001471719,0.1180522218,0.0003824623,9.33546107262E-05,0.0073404177,0.0012371914,0.0056288023,0.000110491,0.0002475865,0.0020743574,0.0042069578,0.0004772847,0.0008365398,0.0001025507,1.33018029373E-05,0.0011411115,0.0002403883,0.0001705184,0.0001728739,0.0001696454,0.9758299589,0.0001125824,0.0002274743,0.0981440097,0.8996264338,1.1454711057E-05,0.0018781214,0.0872454345,0.0314499289,0.0190329477,0.3351407945,0.1028486192,0.0043402421,0.0356154405,0.0332680978,0.9267761707,0.2801604569,0.0726394504,0.0014083721,0.2952927649,0.1450344622,0.8585658073,0.141434148,0.01127641,0.0030164288,0.0233448986,0.0337667763,0.0231703594,0.2126926035,0.0159033481,0.0009105483,0.2687307,0.0019231238,0.7293462157,Clean clothes/Tops/printedshirts292.jpg
633,bottlenecks/Clean clothes/Tops/solidtshirts319.jpg.txt,0.0028233761,0.0040220371,0.0047270027,0.008680651,0.8802959919,0.0238219779,0.0063210144,0.0025445607,0.0267206989,0.0282807741,0.0003173879,0.0012905245,0.0037945821,0.0061596967,0.0001155106,8.41026267153E-05,0.0659959093,0.0004444098,0.1371689737,0.0007047513,0.0035749897,0.0019848994,0.0039481819,0.0032938372,0.0057823421,0.0007726638,0.0006312953,0.0015373201,0.0008451323,0.0006802911,0.0017218484,0.0044701914,0.7664429545,0.9744518995,0.0108117033,0.0004281044,4.06582239521E-06,9.25886270124E-05,0.0142117152,0.0566996261,0.0236908011,0.9485363364,0.0033573809,0.0754003152,0.0316969454,0.1063031107,0.0302223768,0.8317775726,0.1845066994,0.0305050239,0.0001542629,0.0563168414,0.1628372967,0.9753417373,0.0246582665,0.0006351455,0.005838336,0.018628113,0.0049481997,0.0010367612,0.0134096052,0.0081819687,0.0001471666,0.0020105978,0.0033979341,0.9945914149,Clean clothes/Tops/solidtshirts319.jpg
634,bottlenecks/Clean clothes/Tops/graphictshirts349.jpg.txt,0.9636534452,0.0033727493,0.0143424496,0.00027074,0.0014570414,0.0045777527,0.0065376335,0.0009490188,0.0004007472,4.56560555904E-05,0.0003820071,0.0013630777,0.0002317123,0.0015862923,0.0004764699,0.0003532132,0.28002882,0.0007073346,0.4789232612,0.0011651705,0.0069114729,0.008962092,0.0126087926,0.0081001753,0.0283333343,0.0079349326,0.000805821,0.1197713614,0.0031740109,0.0210914016,0.0030817008,0.004964408,0.0134359486,0.9718556404,0.0166549105,8.45948961796E-05,5.40065184396E-06,0.0078545352,0.0035448975,0.5238214135,0.9134346843,0.9849381447,0.0011932777,0.0266554952,0.0955768302,0.0649416521,0.1788115352,0.6606699228,0.1911529005,0.0270120576,0.0011482697,0.0679468811,0.165682748,0.9797908664,0.0202091411,0.002775766,0.0012658752,0.0042474316,0.0051253433,0.0011167336,0.0050386926,0.0020202864,7.28227387299E-05,0.0002079191,0.0005853696,0.9992067218,Clean clothes/Tops/graphictshirts349.jpg
635,bottlenecks/Clean clothes/Tops/polos85.jpg.txt,0.000920404,0.000583787,0.0034040906,0.0076972228,0.0778570175,0.6806049347,0.023512857,0.0022753684,0.0115081407,0.0005266065,0.0001900869,0.0656630471,0.0006219704,0.124517709,9.37585282372E-05,2.29589495575E-05,0.4556030929,0.0002961225,0.4135199785,9.71036788542E-05,0.0102760587,0.0040582465,0.0009592705,0.0006386049,0.0005905792,5.71117561776E-05,0.0001076777,0.0178217329,5.45251059521E-05,0.007431075,0.0002636573,0.0130593665,0.0751658008,0.0048807133,0.0003302016,0.0006639204,5.14640214533E-06,1.05528260974E-05,0.9941095114,0.0641866401,0.6320631504,0.0204436257,0.0051593222,0.0913384631,0.0052363612,0.0115066767,0.0105609074,0.9726961255,0.1182664335,0.0538497977,0.0001494429,0.0601622202,0.0805745721,0.9591540694,0.0408459194,0.001671608,0.0011840808,0.0312122628,0.0203943551,0.0046561621,0.0077776406,0.0058891363,8.88222202775E-05,0.0027991908,0.0038829129,0.9933178425,Clean clothes/Tops/polos85.jpg
636,bottlenecks/Clean clothes/Tops/graphictshirts981.jpg.txt,0.1571313739,0.0150869489,0.0027874641,0.0020059971,0.8131653666,0.0012448346,0.0001959931,0.001067293,0.00008479,0.0002485167,0.0006236422,0.003561707,0.0012675965,0.0005556043,0.0006439544,0.0003288151,0.1366680264,0.0023059594,0.7029463649,0.0008696124,0.0184025429,0.0123197734,0.0254173875,0.0021109476,0.0013973392,0.0023659444,0.0007878022,0.0262592565,0.0008253703,0.0017395276,0.0116883134,0.0003021065,0.0535939224,0.9453695416,0.0205414407,0.0002362379,8.87561873242E-06,0.01414923,0.0196945891,0.9520288706,0.1702573299,0.8308525681,0.0005792077,0.0290159117,0.1116689891,0.0925694928,0.2228048146,0.5729566813,0.0715092197,0.0349227749,6.96477145539E-05,0.2073294371,0.0400756374,0.9811807871,0.0188192166,0.0005998519,0.0006130069,0.0122370375,0.0019414519,0.0010477195,0.0091983601,0.0009367164,0.0001839988,0.0050712712,0.0013569295,0.9935717583,Clean clothes/Tops/graphictshirts981.jpg
637,bottlenecks/Clean clothes/Tops/graphictshirts375.jpg.txt,0.8712437153,0.0539676435,0.004970341,0.0010220828,0.0099694049,0.0112039652,0.0126833534,0.0152238263,0.0020155383,0.0021214511,0.0054000411,0.0014629061,0.0007272501,0.0035230641,0.0023039163,0.0021615319,0.0407583155,0.0059993323,0.6133553982,0.0013738337,0.0301503278,0.0209812224,0.0348478742,0.0687989816,0.0102535551,0.0197049975,0.0097130379,0.0555240512,0.0101113729,0.0312098581,0.0306365173,0.0037101437,0.0128711713,0.9992027879,0.0002971784,1.83486499736E-05,5.93876521293E-08,0.0002061441,0.0002755132,0.8951693773,0.416660279,0.9821609259,0.0047483901,0.023154771,0.0369634256,0.0511526763,0.0620282404,0.8498556614,0.2838037312,0.0322944112,0.0009658156,0.0338611528,0.3189123869,0.9881790876,0.0118209273,0.0008458239,0.0046463623,0.0093612792,0.0008731688,0.0007338686,0.0043874141,0.0034404476,0.0001725508,0.0027362355,0.0041039092,0.9931598902,Clean clothes/Tops/graphictshirts375.jpg
638,bottlenecks/Clean clothes/Tops/solidtshirts627.jpg.txt,0.0009071309,0.0006122696,0.0739402846,0.0103885159,0.2516978979,0.0049854247,0.0092423102,0.0034462358,0.0080996938,0.6350233555,3.66681997548E-05,0.0001426431,0.0001177385,0.0013161949,3.66098101949E-05,6.9471657298E-06,0.0625275448,0.0003589966,0.0373317711,0.0114302402,0.0010020375,0.0011528851,0.0005385807,0.0033701095,0.0012619195,8.14373852336E-05,6.05833374721E-05,0.000680822,0.0005892045,9.2278176453E-05,0.0006701237,0.0001874031,0.8786641359,0.1189417839,0.8392459154,0.0002214155,0.0157394186,1.38738287205E-05,0.0258375965,0.1671540439,0.0144248735,0.9556970596,0.0058814702,0.0169076435,0.1635295749,0.063854605,0.038334731,0.7342811227,0.016129557,0.0409421884,0.0003890446,0.1323953122,0.08287628,0.9071961641,0.0928038135,9.93401190499E-05,0.0007666711,0.0122781321,0.0020530089,0.0006773917,0.0242946148,0.0445285812,2.02361516131E-05,0.0049657528,0.0255331844,0.9695010781,Clean clothes/Tops/solidtshirts627.jpg
639,bottlenecks/Clean clothes/Tops/polos342.jpg.txt,0.000493844,0.0007953074,0.7175558209,0.020543687,0.0306576267,0.0154239144,0.1189599484,0.010228144,0.0183196012,0.053093005,0.0015529291,0.0032774864,0.0005992781,0.0051984102,0.0016158691,0.0016850989,0.1304313391,0.0033105814,0.0386449546,0.0005016003,0.0031505243,0.0025689027,0.0031229733,0.0006162392,0.0017050386,0.0014302351,0.0031286431,0.0039865193,0.000564001,0.001222158,0.0011725678,0.0006951847,0.803748548,0.1291734576,0.0056126439,0.0034186319,0.00006047,0.0003924208,0.8613423705,0.0309366137,0.0562399924,0.1026097685,0.0286885966,0.0777268037,0.0406372026,0.0268844217,0.0208112821,0.9116671085,0.453212291,0.0120546483,0.0004938608,0.1045041531,0.3343398869,0.9265759587,0.0734240115,0.0017899394,0.0005516607,0.0207609106,0.0056615029,0.001419341,0.0111409249,0.0158299915,0.0005231714,0.0199241061,0.0005936677,0.9794822335,Clean clothes/Tops/polos342.jpg
640,bottlenecks/Clean clothes/Tops/graphictshirts1310.jpg.txt,0.0060043358,0.0023775105,0.9099661708,0.0044298372,0.0199446213,0.0009913171,0.0452648178,0.0009410231,0.0019417192,0.0018902188,0.000313851,0.0002880193,0.0020356458,0.0032954998,0.0002795479,3.59254008799E-05,0.722967267,0.0348684266,0.0319197141,0.0172657669,0.084133029,0.0113273989,0.0006913423,0.0162136238,0.0091214944,0.0348376483,0.0044655171,0.0028824946,0.0035793397,0.003595138,0.011088579,0.0077017685,0.0033413554,0.9969809651,0.0018466738,9.86128943623E-05,9.09370385216E-07,0.0002885289,0.000784206,0.4450892508,0.8754251003,0.9772666693,0.0024058726,0.0385256298,0.1809471697,0.0539441891,0.0160054192,0.7491032481,0.2000854909,0.0481054075,0.0030874088,0.3495842516,0.2050029188,0.9796438217,0.020356115,0.0030930189,0.0086324131,0.1589165926,0.015173723,0.0220557526,0.0067681582,0.0333781764,0.0004395571,0.0071343933,0.0111489249,0.9817166924,Clean clothes/Tops/graphictshirts1310.jpg
641,bottlenecks/Clean clothes/Tops/polos473.jpg.txt,0.0009426412,0.0146249216,0.0021215419,0.0071812593,0.080539465,0.0283751991,0.0333614722,0.0603745691,0.0558173321,0.0246650744,0.2691229582,0.3171345592,0.0369590633,0.0639413223,0.0029882577,0.0018503376,0.0175852347,0.0003849288,0.0061268057,0.0013476891,0.0072090416,0.0035919938,0.0015762843,0.0003567848,0.000715074,0.0008616889,0.0005428864,0.0014167718,0.0011883042,4.77382272948E-05,0.0001984829,0.0015077519,0.9553425908,0.8399327993,0.0183214787,0.0233547445,0.0013018856,0.0145455068,0.1025436744,0.0484919734,0.0111455852,0.7077977657,0.0657055527,0.0836696029,0.0318635032,0.1943098754,0.0139163379,0.7599102855,0.6477820277,0.0512445793,0.0005575327,0.1995307654,0.240350455,0.9828475714,0.0171524473,0.0013863239,0.0006929602,0.0472825989,0.0151193151,0.0017241136,0.0507486239,0.0107769947,0.0001768731,0.0100880433,0.0049331039,0.9849788547,Clean clothes/Tops/polos473.jpg
642,bottlenecks/Clean clothes/Tops/shortsleeveshirts318.jpg.txt,0.0041106255,0.0033652652,0.382126689,0.0190495122,0.1242638007,0.0446688496,0.1980931312,0.0069012111,0.0650696307,0.1091755256,0.0016403558,0.0143612102,0.0063440967,0.0172411613,0.0028329266,0.0007559765,0.0130206514,0.0025647695,0.0097344555,0.0017201058,0.0015448101,0.0011253158,0.0017025485,0.0011647103,0.0021656265,0.0001151931,3.62415157724E-05,0.0008911953,0.0008895768,0.0004537184,0.0005800258,0.001613888,0.9606771469,0.0008237535,0.0004309784,0.946081996,0.0499022231,1.99570804398E-05,0.0027411289,0.0480153114,0.1278859228,0.0527132601,0.1060311496,0.1041350514,0.0211897455,0.0628103167,0.1343816668,0.7816182971,0.254645735,0.0644289702,0.0006128667,0.2598300874,0.0878579989,0.8785485029,0.1214514822,0.0049477112,0.0008319503,0.0064243427,0.0118495971,0.0023582489,0.0793517977,0.0107102562,0.0002128762,0.0761421174,0.0056021167,0.9182557464,Clean clothes/Tops/shortsleeveshirts318.jpg
643,bottlenecks/Clean clothes/Tops/solidtshirts198.jpg.txt,0.0908823535,0.0139041506,0.1578725576,0.0105931442,0.0260312296,0.0659479722,0.216380313,0.115377523,0.0420975201,0.0025542337,0.0267616697,0.1233979985,0.0321899541,0.038482599,0.0255106073,0.012016206,0.195408687,0.0048610899,0.1142810658,0.0083982013,0.0347946361,0.0600593425,0.0818960592,0.0360465199,0.0283030048,0.0020416894,0.0103514222,0.0221486054,0.0290135685,0.022430256,0.0303817261,0.1006019637,0.2189822048,0.7793504,0.1728610545,0.0006302568,7.48446691432E-05,0.0048262584,0.0422571301,0.0745319128,0.2287280411,0.8807995319,0.0153168356,0.1205257103,0.0451166406,0.0957046375,0.04458417,0.8145945072,0.3297683001,0.0571031198,0.0028559922,0.2444662154,0.2468900234,0.9907784462,0.0092216004,0.0029988948,0.0052698557,0.0567151755,0.0050067035,0.0159671512,0.0111298878,0.0048221876,0.0009390989,0.0038594536,0.0093037058,0.9868369102,Clean clothes/Tops/solidtshirts198.jpg
644,bottlenecks/Clean clothes/Tops/plainshirts95.jpg.txt,0.8344261646,0.0162520483,0.0178990569,0.0002617893,0.023461923,0.0409043953,0.0112623852,0.0026855331,0.0086561777,0.000745565,0.0082930364,0.0042734514,0.0008398585,0.0294481739,0.0001650752,0.0004253826,0.0610240549,0.0062920316,0.0475791842,0.0059880824,0.0200939476,0.0022481922,0.0086439811,0.0018630313,0.0067404201,0.0006026946,0.0009485117,0.2332852483,0.0008633926,0.0002435046,0.0017322885,0.001807845,0.6000435948,0.0019443933,0.0009965946,0.0048162239,0.9840606451,7.30217379896E-06,0.0081748748,0.0685047731,0.2823534608,0.1565181017,0.0268420577,0.0972268134,0.1519175619,0.2644576728,0.0587413684,0.5248833299,0.1204659119,0.2390341759,0.0094874157,0.4102868736,0.0592808947,0.8708243966,0.1291756332,0.0025986049,0.009881218,0.0322042555,0.0130185541,0.0640932322,0.0098309144,0.2850390375,0.0186335351,0.1466499567,0.0629484951,0.7904015779,Clean clothes/Tops/plainshirts95.jpg
645,bottlenecks/Clean clothes/Tops/graphictshirts1689.jpg.txt,0.0118094599,0.0062061204,0.1719021201,0.0527850389,0.5450995564,0.0097938888,0.0332429782,0.0122424895,0.0192114152,0.0839953572,0.0045859627,0.0043346076,0.0214802139,0.0199874584,0.0020427513,0.001280598,0.1361084282,0.0049670911,0.0733888671,0.0079258922,0.0111829927,0.0089872265,0.0128983082,0.0180777796,0.0276339669,0.0025752718,0.0096793463,0.0509011522,0.0073936074,0.0060260673,0.0493900739,0.0321180783,0.5407458544,0.9558914304,0.0325930156,0.0004332932,5.4796502809E-05,0.0010978888,0.0099296356,0.2422975898,0.2612627149,0.9436694384,0.0061328262,0.0516302995,0.0693108067,0.1108305454,0.0401520208,0.7797066569,0.304930985,0.0263273939,0.0009377997,0.0593865253,0.2100830525,0.9921175838,0.0078824926,0.00202971,0.0038007568,0.0128347883,0.0018071325,0.0029328789,0.0084017161,0.0040774639,0.0007821241,0.0090311943,0.0037578607,0.987210989,Clean clothes/Tops/graphictshirts1689.jpg
646,bottlenecks/Clean clothes/Tops/plainshirts401.jpg.txt,0.006646954,0.0029234875,0.0558319353,0.006134795,0.7729671597,0.0276718326,0.0721016228,0.003778154,0.0049389657,0.0080160145,0.0052805617,0.0045570452,0.0018921196,0.0234248303,0.0027912238,0.0010433712,0.0214740317,0.0037473973,0.0311518218,0.002585059,0.0023329975,0.0089994892,0.0050552706,0.0039415113,0.0015051879,0.0030533781,5.15512838319E-05,0.0022729288,0.0007713364,0.000131263,0.0005179297,0.0004254625,0.9119833708,5.65034388273E-05,0.0095823305,0.0064419168,0.9836488962,5.50923323317E-06,0.000264879,0.1549250782,0.0164758787,0.1154469252,0.2588404417,0.05227888,0.0095582558,0.0324733108,0.0483424067,0.9096260667,0.1324930936,0.0583739541,0.0009169949,0.4498455822,0.0687242299,0.9458550811,0.0541448891,0.0037513378,0.0013799815,0.0313674398,0.027479453,0.0076138643,0.0537614897,0.0172243472,0.0012836899,0.1308584064,0.0041765668,0.8649650216,Clean clothes/Tops/plainshirts401.jpg
647,bottlenecks/Clean clothes/Tops/printedshirts357.jpg.txt,0.0071110185,0.0141489105,0.0009436624,0.0040729432,0.0110421991,0.0683916435,0.0019970476,0.0029619229,0.0022586132,7.88276374806E-05,0.031186454,0.8424957395,0.0022593457,0.0101924194,0.0002410918,0.0006181622,0.1353355199,0.0008863686,0.2212278396,0.0001690593,0.019812502,0.0111203799,0.0047083595,0.0009761908,0.0005102945,0.0003302265,0.0002149341,0.0179884993,0.0004567389,0.0025463821,0.0007638513,0.0019199006,0.5810329318,0.1810774207,0.0008231085,0.5167955756,0.0282722749,0.004824406,0.2682071626,0.0081504025,0.056545414,0.136711657,0.0173789952,0.0289467629,0.0715123862,0.1461814195,0.0200782865,0.7622279525,0.3756681383,0.0859371498,0.0003777422,0.065793775,0.0123544782,0.9498926997,0.0501072519,0.0015713598,0.0034217136,0.5383833647,0.1160273403,0.0436796434,0.0839408636,0.042704653,0.005603034,0.0054760617,0.0011881107,0.9933358431,Clean clothes/Tops/printedshirts357.jpg
648,bottlenecks/Clean clothes/Tops/graphictshirts32.jpg.txt,0.0097669028,0.0042475872,0.4053184688,0.0105145341,0.0595495217,0.0628822595,0.1446822435,0.1015974581,0.0136406375,0.0438038334,0.0056402106,0.01075962,0.0238312725,0.0900883377,0.0033312936,0.0103458948,0.6311214566,0.0123096732,0.0360176526,0.0184840504,0.0751731172,0.0427641906,0.0170254167,0.033095181,0.0127451988,0.006240346,0.0090383701,0.0064705797,0.0121761514,0.0022800639,0.014092695,0.0025879021,0.0683780536,0.9982495904,0.0013215786,0.000037804,3.99899363401E-07,7.35134890419E-05,0.0003170244,0.8541591167,0.2064252347,0.9840542674,0.0055438648,0.0304173045,0.2290158123,0.0631193668,0.1051855832,0.6026792526,0.5617608428,0.0276509114,0.001933151,0.0713695958,0.0910360292,0.9791046381,0.0208953526,0.0005604685,0.0019300148,0.0157312546,0.0015853507,0.0015451515,0.0121618845,0.0047295364,0.0002432308,0.0044117146,0.0047634589,0.990824759,Clean clothes/Tops/graphictshirts32.jpg
649,bottlenecks/Clean clothes/Tops/graphictshirts967.jpg.txt,0.8875052929,0.02045363,0.0014944691,0.0001988844,0.0415622517,0.008379803,0.0047852076,0.0089696636,0.0007751829,0.0007266837,0.0140475351,0.001373669,0.0003229114,0.0005881301,0.003152001,0.0056646429,0.0447053276,0.016090801,0.7508073449,0.001600039,0.0236377642,0.0356305055,0.0148134809,0.0041320655,0.0045720269,0.0379603915,0.0030897495,0.0180954486,0.0013309012,0.0021843258,0.0065245014,0.0003116215,0.0345137268,0.9656972289,0.0243242532,2.56436596828E-05,7.93935396359E-06,0.0028054132,0.0071394462,0.2508393824,0.5262736678,0.871651113,0.0123087084,0.0914861485,0.1796192527,0.0804181471,0.0572658554,0.6826967001,0.2997765541,0.0340432562,0.0004565513,0.0554418117,0.1139837056,0.9992389679,0.0007610923,0.0018595639,0.00084503,0.037618611,0.0054703741,0.0024599009,0.0042683664,0.0028519917,0.0002832634,0.0026890142,0.0005192468,0.99679178,Clean clothes/Tops/graphictshirts967.jpg
