bottleneck_dir,vector,dir
bottlenecks/Clean clothes/Shoes/shoes757.jpg.txt,"0.0001720081, 0.0096077528, 0.003402384, 0.9678510427, 0.0068594399, 0.0012713046, 0.0020311661, 0.0001852483, 0.0004029195, 0.0011987841, 0.0010492135, 0.0028038246, 0.0017696506, 0.0004362028, 0.0008860084, 7.30214087525E-05, 0.0099643515, 0.0089321779, 0.2709836364, 0.0416626669, 0.0057737585, 0.0016349584, 0.0077179871, 2.79191772279E-05, 0.0003361691, 0.0001337774, 7.59218091844E-05, 0.0008766036, 0.0005542013, 0.0006408188, 0.002529307, 0.002347765, 0.6458079219, 0.0118292011, 0.3792916834, 0.0255192649, 0.001321099, 0.0025488783, 0.2099677622, 0.3695221245, 0.0088401577, 0.0369451791, 0.0293096937, 0.7689993382, 0.123127766, 0.0320574529, 0.8821214437, 0.0017094959",Clean clothes/Shoes/shoes757.jpg
bottlenecks/Clean clothes/Shoes/shoes1172.jpg.txt,"0.0020895943, 0.0047051087, 0.5391373634, 0.0078040822, 0.3055615723, 0.029520737, 0.0414819084, 0.0022005562, 0.0089543685, 0.0468353555, 0.0019165176, 0.0019774865, 0.0063134562, 0.0004187305, 0.0007016958, 0.00038147, 0.5860264897, 0.0302019808, 0.0147993136, 0.0357812457, 0.0063763377, 0.0018626802, 0.0070820232, 0.0002582529, 0.0002513059, 0.000147343, 0.0004265074, 0.0030599548, 0.0017119572, 0.0003295536, 0.0071909456, 0.0048183757, 0.2996757627, 0.0014120723, 0.0064644427, 0.9230570793, 0.0278721955, 0.0013952765, 0.0047849948, 0.0350139178, 0.0470978394, 0.1033505797, 0.5402425528, 0.2533151805, 0.2917555273, 0.0680511147, 0.3839845657, 0.0004051458",Clean clothes/Shoes/shoes1172.jpg
bottlenecks/Clean clothes/Shoes/shoes1027.jpg.txt,"0.2451176196, 0.0950294137, 0.4690704346, 0.056781482, 0.0519766249, 0.0045464165, 0.0345740654, 0.0004359401, 0.0067055263, 0.0195342209, 0.0018468685, 0.0034534431, 0.0074631195, 0.0003712992, 0.0014740129, 0.0016195913, 0.1052686051, 0.0027379929, 0.2291147709, 0.2077155411, 0.0063859597, 0.0101602031, 0.0289924983, 0.0001547992, 0.0028924528, 0.0009276195, 0.0001923047, 0.0076318909, 0.0069642062, 2.43757367571E-05, 0.0001783324, 0.0030687393, 0.3875896633, 0.002751163, 0.0124506438, 0.7074397802, 0.0246128198, 0.0031901165, 0.2093881965, 0.0401673131, 0.0105316099, 0.0237293337, 0.1939532906, 0.1183613539, 0.9075618982, 0.0295599308, 0.0627129599, 0.000084759",Clean clothes/Shoes/shoes1027.jpg
bottlenecks/Clean clothes/Shoes/shoes1535.jpg.txt,"0.4429613352, 0.1390666962, 0.0231460184, 0.0054118317, 0.2287178934, 0.0463074706, 0.0046795653, 0.0252659135, 0.0496873222, 0.0082593393, 0.0043342123, 0.0017158086, 0.000906084, 0.0043320879, 0.0042041731, 0.0110041033, 0.1902382821, 0.0561438613, 0.0552339144, 0.0028454603, 0.050109949, 0.0489630774, 0.2106894404, 0.033165656, 0.0109228808, 0.0008084496, 0.002718427, 0.0432687253, 0.0019423387, 0.0050237603, 0.0019026318, 0.0059198551, 0.2801033258, 8.13527185528E-06, 0.0011232625, 0.7500059605, 0.2484048158, 0.0001651012, 0.0001350532, 0.0001576756, 0.0468343645, 0.0506145954, 0.9488411546, 0.0826307386, 0.1352889538, 0.0992206857, 0.2632672489, 0.000326011",Clean clothes/Shoes/shoes1535.jpg
bottlenecks/Clean clothes/Shoes/shoes430.jpg.txt,"0.0155774849, 0.1032290086, 0.2042950839, 0.1647347659, 0.2570716739, 0.0474579372, 0.0622915737, 0.0045979666, 0.0102047613, 0.0855123624, 0.010908626, 0.0084700435, 0.0117883077, 0.0013174732, 0.0088488311, 0.0036941206, 0.2375375181, 0.1543296725, 0.1288208216, 0.1508310884, 0.0453521609, 0.0121229589, 0.0525843762, 0.0018581995, 0.0054530669, 0.0042774798, 0.0017067123, 0.0019670778, 0.0031445478, 0.0004926721, 0.0118035702, 0.0151634598, 0.1725546271, 0.0147737544, 0.029049214, 0.6966097355, 0.0542503744, 0.0145843467, 0.0690191686, 0.1217133552, 0.0321895257, 0.1452985853, 0.2285950035, 0.1329963356, 0.545121491, 0.1024791598, 0.3811993897, 0.0041449759",Clean clothes/Shoes/shoes430.jpg
bottlenecks/Clean clothes/Shoes/shoes1495.jpg.txt,"0.0034080457, 0.0006810488, 0.9472665787, 0.0004142472, 0.0200549942, 0.0021613662, 0.0186690819, 0.0003665003, 0.000670515, 0.0003315337, 0.0041045519, 0.0011830938, 7.26261205273E-05, 0.000361006, 0.000227245, 2.77088292933E-05, 0.6888435483, 0.0754906237, 0.0154277366, 0.0171128381, 0.0117770275, 0.0024984295, 0.0023071882, 0.000086226, 0.0030964955, 0.000569917, 0.0014008199, 0.0014247261, 0.0005077966, 0.0005695636, 8.4264553152E-05, 0.0041978071, 0.1746048927, 0.0548938923, 0.0131861819, 0.2623059452, 0.3826963007, 0.0244155396, 0.059449017, 0.2030530721, 0.0772873983, 0.0059988853, 0.4665152729, 0.1939809173, 0.0522695147, 0.2620185614, 0.1912443191, 0.0102074118",Clean clothes/Shoes/shoes1495.jpg
bottlenecks/Clean clothes/Shoes/shoes1059.jpg.txt,"0.0026911201, 0.0005588093, 0.8927150965, 0.003290297, 0.0328943692, 0.0130947139, 0.0386210866, 0.0007150304, 0.0017989315, 0.0094099147, 0.0010278904, 0.0004788859, 0.0015586987, 0.0005982352, 0.0004460146, 0.0001008379, 0.5986092687, 0.0012907136, 0.0222432688, 0.0357970074, 0.0319757946, 0.0056993128, 0.0073586912, 0.0002818542, 0.0017385336, 0.0005830727, 0.0003930714, 0.0001741163, 0.0008908115, 0.000091846, 2.89929030259E-05, 0.0016844027, 0.2911591828, 0.0333913863, 0.0008006076, 0.7968937159, 0.1470303386, 0.0016403393, 0.0084766205, 0.0117668388, 0.011906716, 0.0128748389, 0.3975890875, 0.0372356325, 0.1495586336, 0.1198681071, 0.3118465841, 0.002521201",Clean clothes/Shoes/shoes1059.jpg
bottlenecks/Clean clothes/Shoes/shoes1188.jpg.txt,"0.7955291867, 0.0903197974, 0.0031327675, 0.0384800471, 0.050871782, 0.0033413284, 0.0055883951, 0.0006633048, 0.0029975963, 0.0026460809, 0.0019685712, 0.0014335121, 0.0010105711, 2.80835920421E-05, 0.0010469152, 0.0009420695, 0.0870206207, 0.0261699166, 0.3170737922, 0.0476701483, 0.0743966401, 0.0059833834, 0.2184148729, 0.0029612547, 0.0249844007, 0.0008146844, 0.0007920603, 0.0019238779, 0.0013925864, 3.42982843904E-06, 0.0005028816, 0.0057866634, 0.1841087341, 0.0007198813, 0.0034822293, 0.9327527285, 0.0186441783, 0.0211230312, 0.002076223, 0.0212018006, 0.0814503431, 0.1038619056, 0.2388643473, 0.0367815681, 0.8976653218, 0.0874391273, 0.1449338198, 0.022287501",Clean clothes/Shoes/shoes1188.jpg
bottlenecks/Clean clothes/Shoes/shoes1250.jpg.txt,"0.0470298268, 0.0366217382, 0.0807784647, 0.0548576862, 0.0621108562, 0.1021602973, 0.1448287964, 0.1200580746, 0.0239107013, 0.016906362, 0.0132186944, 0.0254894979, 0.2025888115, 0.0644683465, 0.0039904164, 0.0009814902, 0.0838994756, 0.0177401807, 0.0073490012, 0.0215121135, 0.0034722521, 0.0007298987, 0.005279466, 7.03043770045E-05, 0.0043473262, 0.0001149086, 0.0003995729, 0.002032462, 0.0008479244, 0.000275559, 0.0017720951, 0.007302545, 0.842854917, 0.0040400736, 0.0067051197, 0.6897801161, 0.2299475521, 0.0043776985, 0.0057326802, 0.0594167337, 0.0245397147, 0.0132298348, 0.6393094659, 0.1263869405, 0.0238616206, 0.1516557336, 0.5154697895, 0.0022798597",Clean clothes/Shoes/shoes1250.jpg
bottlenecks/Clean clothes/Shoes/shoes2108.jpg.txt,"0.0064718919, 0.0158296265, 0.8589410186, 0.0365664437, 0.0119945733, 0.007034984, 0.0175812803, 0.0014846667, 0.0040277685, 0.0104818158, 0.0029418841, 0.0127498312, 0.0116752591, 0.000436108, 0.000402777, 0.0013800099, 0.1017791405, 0.0076705394, 0.087539427, 0.1721641123, 0.0096915392, 0.0075880471, 0.034531571, 0.0008256254, 0.0012522254, 0.0006306333, 0.0003432899, 0.0012755243, 0.005892497, 0.0002608813, 0.006243397, 0.0042726952, 0.5580388904, 0.0174424015, 0.0134071717, 0.2006741762, 0.0076672537, 0.0021788608, 0.7208992839, 0.0377308279, 0.0304801632, 0.0234765206, 0.096961014, 0.0603798479, 0.9080215096, 0.069331415, 0.122919254, 0.0010716267",Clean clothes/Shoes/shoes2108.jpg
bottlenecks/Clean clothes/Shoes/shoes1247.jpg.txt,"0.0160025787, 0.0207631942, 0.5360897183, 0.0248842984, 0.3165941834, 0.0074022044, 0.0168451704, 0.0021804562, 0.0099975709, 0.0372401066, 0.0016774441, 0.0019682725, 0.0035216275, 0.0008116926, 0.0002045931, 0.0038169387, 0.5267750621, 0.0089334575, 0.112335138, 0.0230843704, 0.0251564141, 0.007612519, 0.0164643824, 0.0016766166, 0.000389309, 0.0014483966, 0.0006344501, 0.0019923907, 0.0026910603, 0.000107084, 0.0001610154, 0.0025745663, 0.2679637372, 0.0047032917, 0.0005158943, 0.8667194247, 0.1016743183, 0.0047851694, 0.0182505455, 0.0033513976, 0.0073810378, 0.0099968845, 0.7345873117, 0.0056172977, 0.5742408633, 0.0717583671, 0.0582861491, 0.0006227936",Clean clothes/Shoes/shoes1247.jpg
bottlenecks/Clean clothes/Shoes/shoes616.jpg.txt,"0.0006691586, 0.0021426638, 0.8961239457, 0.0373389237, 0.0458123498, 0.0018649123, 0.0090789367, 0.0003224377, 0.000313538, 0.0012902184, 0.0010496206, 0.0009915022, 0.0023841332, 0.0004569798, 5.65893424209E-05, 0.000104102, 0.0130047081, 0.0031454426, 0.0549356155, 0.0213860814, 0.0020526808, 0.0016667438, 0.0065256525, 4.0350107156E-05, 0.0001251077, 6.27128792985E-06, 0.000096072, 7.75467487983E-05, 0.0007073595, 0.0004489333, 0.001129519, 0.0001623215, 0.8944895267, 0.0009162845, 0.7991183996, 0.0182797723, 0.0019433952, 4.76896893815E-05, 0.1045672148, 0.0751272142, 0.0195197277, 0.007208915, 0.0450595096, 0.8848281503, 0.9053559303, 0.0121434117, 0.1009045914, 0.0001179473",Clean clothes/Shoes/shoes616.jpg
bottlenecks/Clean clothes/Shoes/shoes1809.jpg.txt,"0.0158959776, 0.0124232406, 0.5458922386, 0.0239406005, 0.1379061341, 0.0646844953, 0.1335405111, 0.0026961202, 0.0073282123, 0.0179049335, 0.0058451518, 0.0082889004, 0.0123908613, 0.0008563322, 0.0092263538, 0.0011799557, 0.4238442779, 0.1344900876, 0.0368595198, 0.0816919878, 0.0241121184, 0.0199115295, 0.031504266, 0.0094669852, 0.0025159908, 0.0012910221, 0.0004411492, 0.0018115382, 0.0142532764, 0.0097591914, 0.0052912007, 0.0069002411, 0.1958556622, 0.018065773, 0.004640847, 0.5163883567, 0.3554271162, 0.0043349545, 0.0506035276, 0.0505394302, 0.0449606813, 0.0404661968, 0.5944796801, 0.0289562847, 0.3421876729, 0.0902095139, 0.242106989, 0.0010081216",Clean clothes/Shoes/shoes1809.jpg
bottlenecks/Clean clothes/Shoes/shoes1116.jpg.txt,"0.0179537293, 0.0976879448, 0.0260589626, 0.3130984604, 0.0541148074, 0.0473439209, 0.0301528256, 0.0015968173, 0.0054502171, 0.045539014, 0.2246962637, 0.0108460328, 0.0432574563, 0.0007523691, 0.0804062411, 0.001044958, 0.4849331379, 0.0324540287, 0.041003108, 0.0850194395, 0.0482040942, 0.0076278108, 0.0216564462, 0.0005406485, 0.0085806595, 0.0002157486, 0.0007105328, 0.0133680953, 0.0055813701, 7.97380835138E-06, 0.0001042391, 0.0061654062, 0.2438272685, 0.0012913324, 0.0351150408, 0.432728529, 0.0900254324, 0.2320881188, 0.0028145453, 0.2059369236, 0.0372251682, 0.0824260861, 0.538890183, 0.1717345566, 0.1035252213, 0.0987983197, 0.510760963, 0.0473947786",Clean clothes/Shoes/shoes1116.jpg
bottlenecks/Clean clothes/Shoes/shoes1104.jpg.txt,"0.0087719262, 0.0086653251, 0.7377051711, 0.0033405127, 0.0546397157, 0.0044685742, 0.1295482963, 0.0038949065, 0.0049524154, 0.022005938, 0.0008054898, 0.0106780352, 0.0088226935, 0.0001581136, 0.0003272393, 0.0012157267, 0.4159616232, 0.0069824914, 0.0546307676, 0.2105291039, 0.0207441896, 0.011980202, 0.0286757275, 0.0003784223, 0.0033101009, 0.0001771158, 0.0003623042, 0.0082845818, 0.018202547, 0.000058771, 0.0019514943, 0.001823113, 0.2159474045, 0.0122393798, 0.0345528796, 0.7862414122, 0.0612755045, 0.0025764387, 0.0568739884, 0.046240367, 0.0714466199, 0.0075802281, 0.1628722847, 0.2163897157, 0.6390603185, 0.1235290244, 0.1401398927, 0.0007474693",Clean clothes/Shoes/shoes1104.jpg
bottlenecks/Clean clothes/Shoes/shoes485.jpg.txt,"0.0003448073, 0.0133732231, 0.1105853617, 0.8208903074, 0.0170484316, 0.0020578562, 0.0044719395, 0.0002675146, 0.0005117412, 0.0026089814, 0.0028940234, 0.0105201388, 0.0061857356, 0.0021239968, 0.0056877346, 0.0004281948, 0.006535287, 0.0147267561, 0.3930839598, 0.0367035046, 0.0156997554, 0.0042096511, 0.0119651686, 6.82925747242E-05, 8.91071758815E-05, 5.05202915519E-05, 5.83446344535E-05, 0.0002231923, 0.0004543289, 0.0057286639, 0.0057069263, 0.0005957385, 0.5041008592, 0.0002400165, 0.8995983601, 0.0033269334, 0.0002534769, 5.45589136891E-05, 0.0679858774, 0.0285407379, 0.0116292275, 0.0274734106, 0.0236820877, 0.9342070222, 0.8442357779, 0.0123922797, 0.2162964046, 0.0002700306",Clean clothes/Shoes/shoes485.jpg
bottlenecks/Clean clothes/Shoes/shoes467.jpg.txt,"0.9107887149, 0.007543758, 0.0018000291, 0.001419497, 0.0466210134, 0.0012122742, 0.0120633664, 0.0025174208, 0.0047115469, 0.0018874129, 0.0005966898, 0.0025364587, 0.0029752939, 5.39853463124E-05, 0.0002116972, 0.0030608547, 0.4159684479, 0.0116300536, 0.0401932821, 0.0784494877, 0.0654316768, 0.010202568, 0.1031086221, 0.0005069388, 0.0188251231, 0.0003936626, 0.0004467248, 0.0843819752, 0.0022009052, 1.47760636082E-06, 0.0028090002, 0.0022567033, 0.1631933898, 0.0006997558, 0.0006023574, 0.9888973832, 0.0067671058, 0.0013595751, 0.000354528, 0.0013191932, 0.138579607, 0.0285332184, 0.5970515609, 0.0517288931, 0.3466728628, 0.3619634509, 0.0790679306, 0.0046972707",Clean clothes/Shoes/shoes467.jpg
bottlenecks/Clean clothes/Shoes/shoes1887.jpg.txt,"0.0019894952, 0.015284881, 0.0807883143, 0.2375926673, 0.046024546, 0.0121057834, 0.0436750017, 0.0010240223, 0.0020796629, 0.0254138671, 0.0081510898, 0.0027512931, 0.013491055, 0.0005532289, 0.5086283088, 0.0004468505, 0.1901666075, 0.0047908351, 0.0304948743, 0.2663714588, 0.0137697607, 0.007545507, 0.0079651829, 7.43656200939E-05, 0.0027544794, 0.0001903121, 0.0002070003, 6.94807094987E-05, 0.0020636267, 8.10431993159E-06, 0.0001891443, 0.0019102925, 0.4714289606, 0.0373709202, 0.0447140299, 0.1458896995, 0.024665866, 0.0151219098, 0.0064125881, 0.7258248925, 0.0100806942, 0.1234559715, 0.1444217265, 0.2420799285, 0.0519845039, 0.1435489655, 0.756716907, 0.0075246985",Clean clothes/Shoes/shoes1887.jpg
bottlenecks/Clean clothes/Shoes/shoes2103.jpg.txt,"0.0017064074, 0.0028540627, 0.8902622461, 0.0488974229, 0.0297132544, 0.00247678, 0.0166348759, 0.0003084409, 0.0009146659, 0.0011226537, 0.0009566625, 0.0022245711, 0.0013164042, 0.0003752759, 7.89208570495E-05, 0.0001574102, 0.0175311211, 0.0018566394, 0.1005502939, 0.0430010334, 0.0073157479, 0.0041392199, 0.0046516601, 2.64937207248E-05, 0.0002458863, 6.88096552039E-05, 0.0001132136, 0.0017254038, 0.0024301826, 0.0002106268, 0.0005598852, 0.0009691596, 0.81460464, 0.0012629302, 0.0365771316, 0.0250535291, 0.0008421575, 0.0001227159, 0.9264339209, 0.0097076558, 0.0479285009, 0.0092859687, 0.0183234867, 0.5012512207, 0.9410554767, 0.0336896814, 0.0983656794, 0.0004151474",Clean clothes/Shoes/shoes2103.jpg
bottlenecks/Clean clothes/Shoes/shoes1349.jpg.txt,"0.0211633425, 0.1254030466, 0.1086073145, 0.1394667029, 0.163875103, 0.0443572402, 0.1272381842, 0.0048222858, 0.0178334359, 0.0275253057, 0.0031226843, 0.1268310696, 0.0788629502, 0.0002188728, 0.0034211022, 0.0072513232, 0.5021178722, 0.0292999819, 0.0803366005, 0.0671059489, 0.0328798518, 0.0119217793, 0.1185798049, 0.0064715608, 0.0048263567, 0.0002419234, 0.0002791932, 0.0034088034, 0.0020298639, 3.50377958966E-05, 0.0086273318, 0.003906921, 0.127931267, 0.0063772285, 0.0024072309, 0.8973355889, 0.0310148876, 0.0145624569, 0.0089668455, 0.0393357761, 0.0555526875, 0.2049966753, 0.4632429481, 0.0250290707, 0.3092924058, 0.1115296409, 0.5202363729, 0.0088497261",Clean clothes/Shoes/shoes1349.jpg
bottlenecks/Clean clothes/Shoes/shoes1556.jpg.txt,"0.393286407, 0.0392607413, 0.0180568974, 0.00860791, 0.4245500565, 0.0336285792, 0.0072100582, 0.0258371439, 0.0087490873, 0.0164156668, 0.0021699369, 0.0043353955, 0.0012326076, 0.0006302566, 0.0024482945, 0.0135810226, 0.2750052512, 0.1110511124, 0.0707216039, 0.0148062352, 0.1185007542, 0.0312863141, 0.1625912338, 0.0558222607, 0.0091314362, 0.0006854652, 0.0009623001, 0.0268198997, 0.0024851596, 0.0007272022, 0.0043748715, 0.0039750398, 0.1110539287, 0.0001171813, 0.0010452359, 0.8122357726, 0.1841923594, 0.001070471, 0.0003059306, 0.0010330012, 0.0614294, 0.0300317407, 0.9390417337, 0.0355708636, 0.0842770264, 0.0569214933, 0.3020206392, 0.001112351",Clean clothes/Shoes/shoes1556.jpg
bottlenecks/Clean clothes/Shoes/shoes1682.jpg.txt,"0.0006030501, 0.0001849429, 0.449074775, 0.0007397016, 0.4671207666, 0.0027400875, 0.0186162796, 0.0085225524, 0.0030483766, 0.0389228947, 0.0006640565, 0.0028411692, 0.0052863536, 0.0001942133, 4.87317847728E-05, 0.0013921352, 0.7459895611, 0.0014690779, 0.0602936111, 0.0102121355, 0.0832289085, 0.0091302618, 0.0250172522, 0.001724171, 0.0090245539, 1.9672253984E-05, 0.0005738268, 0.0251708739, 0.0171188507, 0.0017086213, 6.87271749484E-05, 0.0013856875, 0.0078642061, 4.78519286844E-05, 0.0051665739, 0.2188487798, 0.7748572826, 0.0001268917, 0.0004550013, 0.0004976644, 0.0707788095, 0.0062092845, 0.8321660161, 0.5329731107, 0.0495388769, 0.0344203226, 0.1694455445, 0.0005812537",Clean clothes/Shoes/shoes1682.jpg
bottlenecks/Clean clothes/Shoes/shoes2143.jpg.txt,"0.0020723639, 0.0070776641, 0.0502437763, 0.8524247408, 0.0048857937, 0.0104862824, 0.0135683175, 0.0005723058, 0.001304828, 0.0017450623, 0.0019529572, 0.0233974289, 0.0258463752, 0.0008158174, 0.0026766337, 0.0009296602, 0.0299128313, 0.0456824005, 0.4300350249, 0.1009524763, 0.0066893236, 0.0059719365, 0.0172857326, 0.0016577286, 0.0002482235, 0.0004040352, 0.0001815681, 0.00091628, 0.0039288457, 0.0007442717, 0.0092442492, 0.0041860715, 0.3419589698, 0.0266145989, 0.0085110422, 0.0227214191, 0.003915682, 0.0011272416, 0.8760944605, 0.0610156916, 0.0217827875, 0.0220379848, 0.0510190167, 0.0846593678, 0.9067816734, 0.0328663103, 0.0682702512, 0.0019766234",Clean clothes/Shoes/shoes2143.jpg
bottlenecks/Clean clothes/Shoes/shoes1624.jpg.txt,"0.6732257009, 0.0043054479, 0.0687043145, 0.0028286758, 0.0931893289, 0.0435519554, 0.0513006672, 0.0092814406, 0.0283661969, 0.0012499774, 0.0107332338, 0.0047971192, 0.0012777947, 0.0055791908, 0.0002071307, 0.0014017539, 0.4504983425, 0.0100047486, 0.0595482849, 0.015094813, 0.0467439257, 0.0433567688, 0.0784769356, 0.0008018262, 0.0077692359, 0.0033318521, 0.0049969349, 0.0153767001, 0.0023015435, 0.0012357016, 7.96437016106E-05, 0.0063440898, 0.2540387213, 0.0033428615, 0.0003246338, 0.7509767413, 0.2359204739, 0.0040198956, 0.0031086477, 0.0023066734, 0.0393461101, 0.0076349992, 0.8322930336, 0.0073206332, 0.2076394707, 0.1609682143, 0.1639522016, 0.0043159132",Clean clothes/Shoes/shoes1624.jpg
bottlenecks/Clean clothes/Shoes/shoes226.jpg.txt,"0.0033547687, 0.0150438221, 0.0933377817, 0.8242148161, 0.0217337236, 0.0058599897, 0.0149338208, 0.0007072883, 0.0009014989, 0.0044909772, 0.0022142171, 0.0036258621, 0.006085855, 0.0005784121, 0.0026184036, 0.0002986808, 0.0351715349, 0.0092613641, 0.1701243222, 0.2198761255, 0.0057446519, 0.0043372521, 0.0070841084, 7.90706690168E-05, 0.0003583726, 0.0004512251, 0.0001606587, 0.0001657235, 0.0009279085, 0.000018234, 0.0014964369, 0.0042984732, 0.5404445529, 0.0045153024, 0.0237924494, 0.0427520685, 0.0024909922, 0.0012242205, 0.8041221499, 0.1211027279, 0.0116740577, 0.034854345, 0.0399648137, 0.1855422854, 0.8723493218, 0.0332312137, 0.2177959234, 0.0009389956",Clean clothes/Shoes/shoes226.jpg
bottlenecks/Clean clothes/Shoes/shoes1674.jpg.txt,"0.0042368183, 0.0008063412, 0.2431606054, 0.0073091737, 0.6768796444, 0.0003847646, 0.0376718678, 0.0013387513, 0.0012055497, 0.0220911223, 0.0007781242, 0.0005377423, 0.0033167342, 0.0001433925, 7.79339243309E-05, 0.000061508, 0.2243495584, 0.0034152141, 0.0181608014, 0.124337174, 0.0085306568, 0.0005061205, 0.0035743963, 7.11276006768E-05, 0.005928352, 8.0962672655E-05, 0.0006453384, 0.0012611938, 0.0025857107, 5.65058235225E-06, 9.67977030086E-06, 0.0039557014, 0.6025823355, 0.0341186337, 0.0386231244, 0.5764936209, 0.1420272291, 0.009815651, 0.0618308373, 0.1370908469, 0.0355451144, 0.0044950885, 0.1702753454, 0.5847747326, 0.3938922286, 0.046232406, 0.1683823615, 0.0044876239",Clean clothes/Shoes/shoes1674.jpg
bottlenecks/Clean clothes/Shoes/shoes965.jpg.txt,"0.006115593, 0.0055228439, 0.2952090502, 0.0205298178, 0.3848326504, 0.0540212281, 0.0559875332, 0.0021043825, 0.0050522932, 0.0760439336, 0.0041902401, 0.0073473356, 0.0733749047, 0.0011876746, 0.0068803211, 0.0016003948, 0.396887958, 0.0344049968, 0.0286384225, 0.065024443, 0.0071198102, 0.0052320603, 0.0037620768, 0.0008228989, 0.0001529987, 0.0001410106, 0.0002284901, 0.0033778853, 0.0011073785, 0.0012756694, 0.0058394526, 0.0053968853, 0.4405876994, 0.001547349, 0.017452959, 0.8725148439, 0.0487838648, 0.000937553, 0.0158336535, 0.0429298617, 0.0488071665, 0.0980098322, 0.3113745153, 0.3075310588, 0.8316910267, 0.0667930022, 0.1190482974, 0.000919622",Clean clothes/Shoes/shoes965.jpg
bottlenecks/Clean clothes/Shoes/shoes584.jpg.txt,"0.0048976522, 0.1894733459, 0.1355551183, 0.3694536686, 0.037723843, 0.006057756, 0.0150360269, 0.0005696784, 0.0082552377, 0.0672214478, 0.0110573899, 0.0473365486, 0.024206521, 0.0026184912, 0.0789454728, 0.0015919232, 0.0234001707, 0.0258621685, 0.2932298481, 0.2139717937, 0.0242155958, 0.0054381574, 0.0142236892, 0.0002108056, 0.0009577348, 0.000249796, 0.0001396451, 0.0008941657, 0.0006295257, 0.0039572874, 0.0152525119, 0.004209924, 0.373157233, 0.0003561104, 0.9127288461, 0.0345864259, 0.0033156236, 0.0001818874, 0.0210726485, 0.0277584698, 0.0217917394, 0.0928935036, 0.0816953406, 0.8108564019, 0.2294338942, 0.0377574116, 0.410059154, 0.0007088589",Clean clothes/Shoes/shoes584.jpg
bottlenecks/Clean clothes/Shoes/shoes508.jpg.txt,"0.001318735, 0.0051583708, 0.8148542047, 0.0389978252, 0.0998187587, 0.0042822678, 0.0106908334, 0.0010800401, 0.0011046935, 0.0069594225, 0.0030713747, 0.0040658922, 0.003269586, 0.0040302714, 0.0006310234, 0.0006666988, 0.0256405007, 0.0038253195, 0.0691386461, 0.0788051635, 0.0075751008, 0.0050295205, 0.0033808881, 5.37701162102E-05, 0.0004642277, 3.36872981279E-05, 0.0001365702, 0.0006293631, 0.0015445719, 0.0013944539, 0.0014067391, 0.0006532842, 0.8002882004, 0.000563464, 0.8579944968, 0.009891904, 0.0009931424, 0.0001567037, 0.0767688453, 0.0536314063, 0.0252961349, 0.0096974801, 0.0412267558, 0.9282489419, 0.83203578, 0.0129453754, 0.1919398606, 0.0004896365",Clean clothes/Shoes/shoes508.jpg
