,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,dir
520,bottlenecks/Unlabelled Clothes/Shoes/shoes828.jpg.txt,0.0041813869,0.0001930138,0.3035674095,0.0912895203,0.4798027277,0.0050969892,0.0450767539,0.0004533957,0.001326986,0.0206583068,0.0006165043,0.0088412762,0.0361619815,0.0011459994,0.0004038067,0.0011839175,0.6650881767,1.83524389285594E-05,0.1371581554,0.0890849903,0.0304760877,0.0178089105,0.0375435948,0.0002538961,0.0008412129,0.0007906579,0.0001625095,6.15041353739798E-05,0.0003167008,8.34599632071331E-07,9.3262308098474E-08,0.0009401893,0.0194542799,0.5341351032,0.0024682721,0.2157444805,0.1654179245,0.0245770793,0.0362554304,0.0214017332,0.0267338734,0.0135638909,0.4415021539,0.0320908204,0.0090061566,0.3413072228,0.5006513,0.0050742226,Unlabelled Clothes/Shoes/shoes828.jpg
521,bottlenecks/Unlabelled Clothes/Shoes/shoes2802.jpg.txt,0.006462378,0.003255995,0.3047791421,0.0838920549,0.0622570962,0.3114970922,0.0818483457,0.0048559569,0.0230267327,0.0431252643,0.0112505946,0.0085019236,0.0204642341,0.022620352,0.0072488324,0.0049140388,0.1762181222,0.0007742477,0.0858588219,0.0673259199,0.3068373203,0.01605043,0.1888382286,0.005906703,0.0052109212,0.000161408,0.0020589523,0.0005219376,0.0018855508,0.0002467137,5.94438461121172E-07,0.0027036676,0.1394004226,0.0209682062,0.0075149494,0.1554301977,0.762198925,0.0415493138,0.0008713624,0.0114670908,0.0175081957,0.0473284386,0.517482996,0.072003521,0.0198754836,0.0298435278,0.1898710132,0.0078155594,Unlabelled Clothes/Shoes/shoes2802.jpg
522,bottlenecks/Unlabelled Clothes/Shoes/shoes1462.jpg.txt,0.0003312212,0.0001512784,0.8914266229,0.0246589202,0.0337651446,0.003260199,0.0121685285,0.0007745332,0.0007236904,0.0227277726,0.0005334688,0.0011731607,0.0061877295,0.0016822054,0.0001640856,0.0002714155,0.0503581986,0.0006676701,0.1229098886,0.0965793952,0.0252162497,0.0023566559,0.0145012913,0.0001459244,0.0001381077,0.0003846084,0.0005092561,6.84691331116483E-05,0.0031364143,0.0011301391,0.000010413,0.0019465676,0.6799407005,0.6286881566,0.0230735578,0.1482574493,0.0361037441,0.0016107428,0.1135155335,0.0487509109,0.0130794598,0.0141262263,0.0523034669,0.1733713746,0.5573520064,0.0186108202,0.2403956503,0.001263276,Unlabelled Clothes/Shoes/shoes1462.jpg
523,bottlenecks/Unlabelled Clothes/Shoes/shoes1355.jpg.txt,0.0048752981,0.0040662289,0.5262320042,0.1654052585,0.041973561,0.0162932947,0.0212160703,0.0049520535,0.0101329442,0.1505895257,0.0032123064,0.009889096,0.0100082131,0.0068561914,0.0180125777,0.0062853019,0.192218408,0.0326238312,0.0701143816,0.2063497305,0.0288605727,0.0186968539,0.0188687388,0.0047557177,0.0009171761,0.0002761143,0.0012270919,0.0008853643,0.0111685675,0.0796371028,0.0001772778,0.0064505143,0.326772511,0.0054245819,0.2571117878,0.2729041576,0.4044625759,0.0009483258,0.0256866962,0.0334619023,0.0238323919,0.0610367954,0.3165052533,0.6880444288,0.6367455125,0.0115465634,0.1227716506,0.0003642188,Unlabelled Clothes/Shoes/shoes1355.jpg
524,bottlenecks/Unlabelled Clothes/Shoes/shoes1548.jpg.txt,0.005420635,0.0020151965,0.2914527357,0.1032484621,0.0895712078,0.0352092683,0.0426588841,0.0035019417,0.0208660718,0.058605656,0.0040163551,0.0978032649,0.0982965603,0.0299688391,0.0034663435,0.1138986051,0.7272654176,0.0041831778,0.0494947173,0.0774049237,0.0177105945,0.0188989155,0.0190582238,0.001618049,0.0005515218,9.13102048798464E-05,0.0005207551,0.0048288726,0.012893619,0.003377761,3.77917858713772E-05,0.0021825661,0.0598817579,0.0210573692,0.0317773074,0.2956180871,0.6186367273,0.0022367097,0.0224059746,0.0082677603,0.0163547341,0.0223427303,0.4820079505,0.1353198737,0.325147599,0.0089544933,0.0459638983,0.0044877711,Unlabelled Clothes/Shoes/shoes1548.jpg
525,bottlenecks/Unlabelled Clothes/Shoes/shoes691.jpg.txt,0.0984029323,0.1914541721,0.0365229547,0.1418381631,0.3874946833,0.0012917282,0.0655702725,0.000379451,0.0116041387,0.0103086745,0.0113989813,0.0179615393,0.0188773293,0.0001325305,0.0011435902,0.0056188512,0.515830636,8.67236303747632E-05,0.0238970816,0.3536181152,0.0019247939,0.0481937788,0.0068205027,0.006926619,0.0147279715,0.0001959052,0.0002333065,0.0004421132,0.0002516048,4.68244797957595E-06,2.72810439128079E-07,0.0016342098,0.0252116136,0.0045013432,0.0229003057,0.7380827069,0.1014454514,0.0597839579,0.0003452493,0.0729409158,0.0304346513,0.0277974531,0.1863594949,0.4116794169,0.0272547174,0.2739442289,0.1483606994,0.1609452516,Unlabelled Clothes/Shoes/shoes691.jpg
526,bottlenecks/Unlabelled Clothes/Shoes/shoes1536.jpg.txt,0.0897013769,0.0014900781,0.0181421451,0.014587366,0.5353324413,0.144582361,0.1182295457,0.0029974091,0.0027388714,0.0296478402,0.001989963,0.0062386231,0.0129396711,0.0138770724,0.0006101913,0.0068949838,0.2183789313,0.0001178125,0.0278488733,0.0117021594,0.018108137,0.0414336063,0.640037477,0.0037386301,0.0017751871,0.0001726042,0.000288034,0.0034090595,0.0018009605,1.86686174856732E-05,2.32737761507451E-06,0.0002886651,0.0308788102,0.0004879096,0.0009798864,0.4572523534,0.5379042625,0.0008994538,0.0001481941,0.0023279227,0.0853348449,0.049353417,0.8314540386,0.05396384,0.0134443855,0.2249053568,0.296644479,0.0011630828,Unlabelled Clothes/Shoes/shoes1536.jpg
527,bottlenecks/Unlabelled Clothes/Shoes/shoes3079.jpg.txt,0.0802087709,0.0034986716,0.0962011367,0.0111238658,0.1291313618,0.1881156862,0.055109553,0.0041734679,0.0655367821,0.0247343332,0.0032947366,0.081605278,0.0069882059,0.0047287359,0.0030955274,0.2424538881,0.5244687796,0.0039659585,0.0607787333,0.0046188673,0.168029502,0.0875772834,0.0884440541,0.0199853834,0.0053089326,0.0006166744,0.0005569569,0.0133436956,0.0066798087,0.0002929436,0.000015536,0.0029277606,0.012389075,8.59013671288267E-05,0.005588193,0.1663973331,0.8253936768,0.0016453913,0.0001391656,0.0007503048,0.1249187514,0.0840034932,0.947712183,0.0685241893,0.0462174565,0.0502097681,0.3430325389,0.0074465363,Unlabelled Clothes/Shoes/shoes3079.jpg
528,bottlenecks/Unlabelled Clothes/Shoes/shoes2846.jpg.txt,0.0177769177,0.0001849276,0.2459614575,0.3406599462,0.179643631,0.0792819262,0.0167164169,0.0003205629,0.001328083,0.0476146899,0.0018150137,0.0097220428,0.0363242365,0.0213021226,0.0009096284,0.000438478,0.528587997,7.3530783993192E-05,0.038504269,0.2530335486,0.0151617015,0.0031997985,0.0250333641,0.0001403548,0.0001590962,0.000247483,0.0001909638,0.0001848772,0.0003214413,1.71660326486744E-06,3.68547645734907E-08,0.0021594046,0.1330004632,0.4352543652,0.0063399863,0.3191965222,0.0886829421,0.022971049,0.0791404173,0.0484147444,0.0069092079,0.0165296122,0.2508089244,0.0223575514,0.0398428701,0.1247058287,0.0677582175,0.0027804251,Unlabelled Clothes/Shoes/shoes2846.jpg
529,bottlenecks/Unlabelled Clothes/Shoes/shoes617.jpg.txt,0.0012994179,0.0007260016,0.4221921563,0.0998867154,0.0395205617,0.01617679,0.0348922275,0.0023746362,0.0099619441,0.0451739915,0.0014675123,0.1899494231,0.0309781954,0.0064503453,0.0042118714,0.0947382152,0.8519929647,0.0055641592,0.024952272,0.0126069412,0.0589939654,0.0095515372,0.0115671242,0.004649898,0.0008139513,2.89954496111022E-05,0.0002177022,0.0065793446,0.0050384328,0.0002508384,7.15084388502873E-05,0.0018926901,0.0052275523,0.0014895778,0.009395089,0.1325134784,0.8494927287,0.0016933716,0.0010696691,0.0043461802,0.0262113623,0.1582289934,0.83439821,0.2633443475,0.0382472016,0.0631178394,0.3327011466,0.0039234441,Unlabelled Clothes/Shoes/shoes617.jpg
530,bottlenecks/Unlabelled Clothes/Shoes/shoes2291.jpg.txt,0.0543743595,7.6645883382298E-05,0.1133338809,0.0461076014,0.6581077576,0.0666020885,0.0499234721,0.0001264193,0.0015516278,0.0001879158,0.0013280615,0.0005694945,0.0046755541,0.0027444505,0.0001692571,0.000121405,0.3584193289,3.98011616198346E-06,0.2011382133,0.0586555749,0.0071879714,0.0013119532,0.3094973266,2.17935826185567E-06,0.000968642,4.09589893024531E-06,0.0002693562,2.94144647341454E-05,0.0001219636,1.57660640098811E-09,1.68784691084722E-11,0.0005079972,0.0618819818,0.0635648519,0.0021082791,0.3048685789,0.4247167706,0.0568780825,0.0515815467,0.0962819755,0.012751705,0.0013129071,0.1250627339,0.0906158239,0.013172619,0.2086651176,0.08750166,0.0355886333,Unlabelled Clothes/Shoes/shoes2291.jpg
531,bottlenecks/Unlabelled Clothes/Shoes/shoes2380.jpg.txt,0.2435216606,2.35756415349897E-05,0.6492691636,0.0364360958,0.0005021598,1.24804300867254E-05,0.0033629874,0.000115974,0.0001395815,0.0002342909,0.0005604167,0.0031054863,0.0620381236,0.0004030294,0.000008456,0.0002665092,0.2080575973,7.82326242187992E-06,0.2041636854,0.0762555823,0.0037859904,0.0081748059,0.2143569291,0.0002166996,0.0209590159,0.0001070499,7.69901889725588E-05,0.002167464,3.23613421642221E-05,9.64701118988387E-09,2.79755024701345E-10,0.0009072816,0.2607307136,0.2814673483,0.0322622471,0.021876907,0.0810347646,0.4199004471,0.1481793225,0.0152789978,0.0598413609,0.0006771425,0.1283978075,0.6417472959,0.402676791,0.1788867712,0.0019671605,0.5824537277,Unlabelled Clothes/Shoes/shoes2380.jpg
532,bottlenecks/Unlabelled Clothes/Shoes/shoes1166.jpg.txt,0.0083342353,0.0019437543,0.9336954951,0.0275342539,0.0198079795,0.0010093088,0.0036813023,0.0002459955,0.0005329006,0.0003265101,0.0008504317,0.0006416065,0.0005865782,0.0003769225,0.0001272494,0.0003054584,0.0208549462,0.0023886086,0.12546435,0.107995145,0.0027109454,0.0100902235,0.0238895509,2.38574466493446E-05,0.0007966617,2.29605102504138E-05,0.000287419,0.0001430416,0.0001164163,0.0001641035,7.05768684383656E-07,0.0007769208,0.7042741776,0.00113508,0.5289893746,0.3352423012,0.021966476,0.0015902419,0.0922285542,0.0188479535,0.0317042544,0.015525599,0.0757363737,0.8693686128,0.9430720806,0.0111093502,0.0227875262,0.001522447,Unlabelled Clothes/Shoes/shoes1166.jpg
533,bottlenecks/Unlabelled Clothes/Shoes/shoes2570.jpg.txt,0.0001358763,1.35628133648424E-05,0.0257077608,0.131203413,0.0009349452,5.71422206121497E-05,0.0004089646,2.08781348192133E-05,0.000030474,8.26164541649632E-05,4.84291376778856E-05,0.0103094494,0.8304556012,4.92921899422072E-05,0.000010786,0.0005308028,0.0743467584,5.33630773134064E-05,0.0898201913,0.0637198165,0.0012374206,0.0005023461,0.0106959287,1.3263715118228E-05,0.0001282648,4.88952646264806E-05,0.000016866,1.97356421267614E-05,0.0035321282,2.08473079510441E-06,3.08923659986249E-07,0.0003583664,0.7555041909,0.9143644571,0.003578129,0.0065641366,0.0001516217,0.0003682278,0.0693013147,0.0056720842,0.0081140324,0.0020929449,0.0134693589,0.025778152,0.5769427419,0.0088189999,0.2445657104,0.00480475,Unlabelled Clothes/Shoes/shoes2570.jpg
534,bottlenecks/Unlabelled Clothes/Shoes/shoes1139.jpg.txt,0.0066651991,0.0010561593,0.0113235619,0.8916823864,0.0725469217,0.000184757,0.0008380835,0.0001214109,0.0005673529,0.0006313334,0.002735409,0.0005784381,0.0105733583,0.0001766791,0.0001105725,0.0002083894,0.5514010191,0.0001227382,0.1912600249,0.1533891261,0.0098156352,0.0021142904,0.0065416475,2.80480185210763E-06,0.0002804337,3.88897715311032E-05,0.0001703644,0.0001476471,0.0003116136,2.37240755041057E-07,1.22333858598722E-08,0.0025443449,0.0818590894,0.5598686934,0.0062312367,0.1033726335,0.0171924159,0.1232443377,0.0292573273,0.1608333141,0.0097305337,0.0205611307,0.0491535291,0.0226960965,0.0730289444,0.142420575,0.2392587811,0.0361188725,Unlabelled Clothes/Shoes/shoes1139.jpg
535,bottlenecks/Unlabelled Clothes/Shoes/shoes2715.jpg.txt,0.0016333882,0.0002447072,0.2129247338,0.0226842463,0.0587088354,0.0502042845,0.0072020888,0.1019903272,0.0799107626,0.0832496136,0.0025614423,0.0684695542,0.043643482,0.0098342421,0.0016595636,0.255078733,0.6348849535,0.004003325,0.0307510495,0.0111658517,0.1815037131,0.0670828596,0.021590231,0.0135427481,0.0047176117,2.05457345145987E-05,0.0003950776,0.0106136249,0.0072502811,0.0012243395,5.33481215825304E-05,0.0009670536,0.010233311,0.0001263968,0.0035713373,0.6323688626,0.3606538177,0.0002747079,3.36973025696352E-05,0.0029712154,0.0602734648,0.097494632,0.9735177755,0.3393938839,0.0210209321,0.1210393757,0.3101526499,0.0052094324,Unlabelled Clothes/Shoes/shoes2715.jpg
536,bottlenecks/Unlabelled Clothes/Shoes/shoes1286.jpg.txt,0.0009286056,0.0009276426,0.394664973,0.0229048766,0.5366247296,0.001414053,0.0214612987,0.0004359964,0.0010739979,0.0118695898,0.0019283036,0.0009085082,0.0045473506,6.77663265378214E-05,5.83397268201225E-05,0.0001839826,0.8798340559,0.000017943,0.0093056383,0.0234520547,0.0266832877,0.0032495826,0.0361652635,0.0001990512,0.0007108739,5.35207836946938E-05,0.0002111405,0.0001145399,0.0008778962,3.99366854253458E-06,4.75272969424623E-07,0.000311726,0.0188088752,0.043789614,0.0137105584,0.1313169003,0.6956279278,0.0109495567,0.010996989,0.0936083943,0.022353705,0.0270772353,0.2811457515,0.2080237865,0.0094593298,0.1014416814,0.1044158563,0.0041130376,Unlabelled Clothes/Shoes/shoes1286.jpg
537,bottlenecks/Unlabelled Clothes/Shoes/shoes2522.jpg.txt,0.012204933,7.52137420931831E-05,0.0128215225,0.9343966842,0.0287171453,0.0002754896,0.0006916745,8.43588259158423E-06,0.0001460396,4.35793044744059E-05,0.0002985299,0.000970334,0.0091217784,0.0001462601,8.06301759439521E-05,1.79769688202214E-06,0.5808839798,2.6741663532448E-06,0.0955372527,0.1457097977,0.0283233821,0.0002583303,0.0075250901,1.90744522114983E-05,0.0003749358,0.0002450452,8.38744599604979E-05,7.90414560469799E-06,5.70164638702408E-06,1.50907852880522E-09,1.98380613151972E-12,0.0008118019,0.1402111351,0.0696045011,0.00197054,0.0211806688,0.0109051969,0.3572904766,0.2578963339,0.281152308,0.0085558351,0.0014204991,0.0743223205,0.3267449141,0.0074226195,0.2271817774,0.0223544762,0.3762197495,Unlabelled Clothes/Shoes/shoes2522.jpg
538,bottlenecks/Unlabelled Clothes/Shoes/shoes2303.jpg.txt,0.0385786593,0.0400233269,0.1251616627,0.2880539298,0.0275389645,0.1595902294,0.0572681054,0.0014211643,0.0192058794,0.0675553456,0.0680205673,0.0260583702,0.0053319922,0.0593056455,0.0137395412,0.0031466493,0.3871426284,0.0037362229,0.2093952745,0.1688933671,0.0090070851,0.0427350402,0.0310677867,0.0101741217,0.0074622622,0.0011137745,0.0041982569,0.0101253632,0.0003905069,3.60907470167149E-05,6.65805657718011E-07,0.0076624639,0.1068589911,0.0009809856,0.0058135726,0.3542203307,0.0602219701,0.5376688838,0.0004169197,0.0406773053,0.0259507895,0.1065845713,0.3735856712,0.2854197621,0.0566542856,0.1788240075,0.0918212608,0.4006606638,Unlabelled Clothes/Shoes/shoes2303.jpg
539,bottlenecks/Unlabelled Clothes/Shoes/shoes362.jpg.txt,0.0068839844,0.0006616442,0.8500521779,0.0425277241,0.0259265229,0.0042494945,0.0133990869,0.0002539452,0.0004920355,0.004697931,0.0020625449,0.0109583782,0.0340127237,0.0016846055,0.0002155715,0.0019217024,0.047621876,0.0016481098,0.0817080066,0.1008525863,0.0100725405,0.0276952181,0.016722342,0.0001856772,0.0002191726,5.44717368029524E-05,0.0001411889,0.001158872,0.0031487169,0.0017972366,0.000101195,0.0019479761,0.7049248219,0.0091834497,0.3428784609,0.1715982854,0.0348333046,0.0002920392,0.4178471267,0.0233673211,0.0222476777,0.0257176962,0.0724578053,0.6189935803,0.9296960235,0.0177293792,0.0259292331,0.0001237336,Unlabelled Clothes/Shoes/shoes362.jpg
540,bottlenecks/Unlabelled Clothes/Shoes/shoes824.jpg.txt,0.0005683895,0.0001048728,0.109224461,0.7128489017,0.0582101904,0.0002403054,0.0023988392,0.0005799746,0.0002420213,0.0056446698,0.0003487261,0.0007915857,0.1070168763,0.0010647583,3.80782184947748E-05,0.0006773891,0.0271464549,0.0008064646,0.14154917,0.0709330589,0.0134354495,0.0033943621,0.0239685662,0.0001421899,0.0002304128,0.0009530882,0.0002210448,0.0001252182,0.0063649449,0.0001459239,2.83014560409356E-05,0.0021663853,0.7083889246,0.6931660175,0.01211539,0.0101634823,0.0022884689,0.0007312705,0.2439602315,0.0375750996,0.0332564972,0.0117157847,0.0190612786,0.1557242572,0.813300252,0.0264084544,0.2722005546,0.0028459691,Unlabelled Clothes/Shoes/shoes824.jpg
541,bottlenecks/Unlabelled Clothes/Shoes/shoes347.jpg.txt,0.0092460327,0.0034558172,0.1436947584,0.4703117311,0.0953619108,0.0003375846,0.0087739415,0.0004687032,0.001801501,0.0279286839,0.0040855855,0.0473467968,0.1785577089,0.0012070658,0.000817139,0.0066051297,0.1917023212,0.0014458594,0.1288575381,0.390717119,0.0091155134,0.0031717247,0.0175705589,0.0004972513,0.001609316,0.0005271332,0.0002494869,0.0006856651,0.0027607293,6.83408870827407E-05,5.79562856728444E-06,0.0011041679,0.2499115616,0.5349623561,0.0749038979,0.1108856052,0.0584470704,0.0067177708,0.1393003762,0.074782908,0.0073701749,0.0089343525,0.0352612101,0.2251034528,0.415686816,0.0373737365,0.262984395,0.0351794176,Unlabelled Clothes/Shoes/shoes347.jpg
542,bottlenecks/Unlabelled Clothes/Shoes/shoes41.jpg.txt,0.0292867254,5.08042685396504E-05,0.5466833711,0.0067304531,0.1410575062,0.001463828,0.0654369816,0.0015752002,0.0076742265,0.0198890418,0.0005077748,0.0126256011,0.1034490392,0.0062591895,2.03125728148734E-05,0.0572898835,0.6400271654,0.000014145,0.1501584202,0.0008399682,0.0263598543,0.0099032959,0.1448427588,0.0003015032,0.0015973843,4.27729946750333E-06,0.0001266441,0.0217218623,0.0004802562,2.12472900784633E-06,9.50811429589749E-09,0.0002526612,0.0033677078,2.05915639526211E-05,0.0006503171,0.5484160781,0.4506452978,0.000197189,4.56512862001546E-05,2.48835476668319E-05,0.1891587675,0.0051054321,0.9864570498,0.1370962709,0.0043045864,0.1174133122,0.1574523002,0.0003027773,Unlabelled Clothes/Shoes/shoes41.jpg
543,bottlenecks/Unlabelled Clothes/Shoes/shoes911.jpg.txt,0.005798975,0.00003754,0.1471144706,0.158732146,0.6247369051,0.0016268259,0.0223364811,0.0001953153,0.0004860729,0.0019977312,0.0002274657,0.0017692429,0.0319205038,0.0021105099,5.51400880794972E-05,0.0008546603,0.6196840405,7.90575541032013E-06,0.1292942166,0.0301048122,0.0139845749,0.0015543541,0.1136245057,0.0001455603,0.0002802563,9.61492041824386E-05,2.51486981142079E-05,0.000119388,0.0001582671,5.09502854129096E-07,9.1897431886423E-09,0.0012155107,0.0897048041,0.9537454247,0.0007236139,0.0068112859,0.0052498537,0.0086480491,0.0192538053,0.0055679195,0.0340703465,0.0009207008,0.0789879933,0.0373492055,0.0322174281,0.1085391492,0.3570297658,0.0333407745,Unlabelled Clothes/Shoes/shoes911.jpg
544,bottlenecks/Unlabelled Clothes/Shoes/shoes1186.jpg.txt,0.0857542008,0.0020259412,0.2758563459,0.0365158878,0.0903147534,0.0751400441,0.2841748595,0.0052653998,0.0382752791,0.0320050716,0.0023505252,0.0192415919,0.0068350337,0.0047959192,0.0012248673,0.0402242243,0.7822914124,0.0006530597,0.0697417334,0.0057409653,0.014283983,0.0348087959,0.0358020961,0.001733757,0.001918118,0.0001179744,0.0005207261,0.0063582743,0.0010062759,5.37194773642113E-06,2.95418356444088E-08,0.0051234979,0.0398938879,0.0020233113,0.0069397488,0.4178514481,0.5028077364,0.0637973696,0.0007457077,0.0058347741,0.0796517134,0.0331525244,0.6967015862,0.40716663,0.0648985356,0.1561361849,0.0409318581,0.1028246433,Unlabelled Clothes/Shoes/shoes1186.jpg
545,bottlenecks/Unlabelled Clothes/Shoes/shoes1621.jpg.txt,0.006512545,0.0002419113,0.5329508781,0.0171261076,0.1743760407,0.029853195,0.2141118199,0.0012278924,0.0049459129,0.0097071351,0.0019159999,0.0024645478,0.0019486332,0.0004633686,0.0006448078,0.001509182,0.5656306744,0.0033991688,0.0491813309,0.1059295833,0.0217761528,0.0353137217,0.0649042577,0.000174552,0.0066734399,0.0002043153,0.0005402236,0.0008910248,0.0070072105,7.37049122108146E-05,3.41150268923229E-07,0.0026103102,0.1356899887,0.0171744209,0.1166835353,0.4266206622,0.3089148402,0.0130740916,0.0087630711,0.1087693721,0.0730207488,0.0200326648,0.4715892076,0.6858277917,0.066333212,0.151364103,0.3445743024,0.0133786546,Unlabelled Clothes/Shoes/shoes1621.jpg
546,bottlenecks/Unlabelled Clothes/Shoes/shoes2879.jpg.txt,0.0004277314,0.0011245699,0.6650696397,0.0158632882,0.1872279942,0.0066777677,0.0103475871,0.0040265713,0.0662889555,0.0272118803,0.0005883879,0.0075661438,0.0006091456,0.0044888752,0.0019406232,0.0005409159,0.5582523346,0.0002709122,0.1585485637,0.0559232496,0.0320610814,0.010687124,0.0013660243,0.0089891972,0.0002649581,0.0001469716,0.0004150551,0.000252811,0.0095558194,2.60762244579382E-05,8.12240557479527E-07,0.0007950154,0.1624439955,0.0001414086,0.0445395671,0.3979542255,0.5543378592,0.0001167546,1.0399301572761E-05,0.0028997979,0.0151906051,0.1006367952,0.7575018406,0.7780365348,0.0096773291,0.1240061298,0.2782146335,0.0028954381,Unlabelled Clothes/Shoes/shoes2879.jpg
547,bottlenecks/Unlabelled Clothes/Shoes/shoes1150.jpg.txt,0.0001824367,6.47320621283143E-06,0.7364504933,0.0890995488,0.0421470404,0.0002920779,0.0062390491,0.0001209217,0.0001357118,0.0013508379,0.0002968289,0.0013707457,0.1213689968,0.0005949474,0.000005913,0.0003380136,0.1933944225,5.48157986486331E-05,0.0320960023,0.0081066489,0.001265681,0.0004610645,0.0198019315,0.000006294,3.55158954334911E-05,2.31927242566599E-05,2.02824467123719E-05,6.88776635797694E-05,0.0007559644,5.4283582358039E-06,3.52704347506005E-07,0.0001222197,0.7437813282,0.975140512,0.0003036836,0.0020751792,0.0010833566,5.70948650420178E-05,0.0189594589,0.0023807005,0.0397322178,0.0041049086,0.0476606712,0.0327074826,0.8363348842,0.027012974,0.2917614579,0.0021938831,Unlabelled Clothes/Shoes/shoes1150.jpg
548,bottlenecks/Unlabelled Clothes/Shoes/shoes2260.jpg.txt,0.0011075377,3.48830872098915E-06,0.9693607092,0.0110422503,0.0050775269,7.72711937315762E-05,0.0031106293,2.53333346336149E-05,0.0001429226,8.86208435986191E-05,8.2893246144522E-05,2.63974252447952E-05,0.00336538,0.0063964254,2.3467866867577E-06,9.032832167577E-05,0.0403839722,4.19417528974009E-06,0.0943450704,0.0895709842,0.0032365785,0.0010289347,0.0192446206,1.06444022094365E-05,0.0002884694,5.22989357705228E-05,7.35447101760656E-05,1.38541909109335E-05,8.1653444794938E-05,5.40570397333795E-07,9.39212818629187E-10,0.000816058,0.7508485913,0.6948108077,0.0053569959,0.0229064915,0.0066408971,0.0030708467,0.2539994419,0.0132145667,0.0081211515,0.0002586971,0.0231442284,0.0318983644,0.6637818813,0.0087408349,0.0087881098,0.0105365403,Unlabelled Clothes/Shoes/shoes2260.jpg
